기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표,연령대_10_총_인구_수,연령대_20_총_인구_수,연령대_30_총_인구_수,연령대_40_총_인구_수,연령대_50_총_인구_수,연령대_60_이상_총_인구_수
20241,A,3110623,갈산공원,202,46,18,29,39,23,47,88274,18146,9983,9961,13752,14007,22425,25949,20086,9477,9023,12399,11341,12602,12498,12237,12547,12406,12882,13102,850016941,58917,559211919,290805022,103617282,113354392,104130474,115871183,122238588,156830101,133974921,0,21186168,268184928,154467950,371745260,34432635,656198396,133245227,0,10171963,44615449,99289129,140111439,495255643,HL,18192,10001,9990,13791,14030,22472
20241,A,3110625,신정2동주민센터,3574,454,633,363,468,814,842,845238,259769,76539,80228,165555,126128,137019,184678,172449,106202,113706,159264,108940,120013,119415,121998,119729,118513,122305,123266,3006762876,124811,2143693956,863068920,338915965,404378543,434533559,443732861,522133028,483582862,379486058,39696939,106035869,1054041203,414708979,1080481949,311797937,1504556057,1175677440,23675560,179345026,373357524,863784240,752501869,487569277,LL,260223,77172,80591,166023,126942,137861
20241,A,3110626,양화초등학교,6664,720,643,1490,1212,918,1681,1463427,209855,209114,296246,225429,197507,325278,465444,312111,144321,136138,209344,196069,206188,203979,201425,203798,202551,217641,227845,130552459,3307,91559708,38992751,14951960,18748173,17125498,18217479,22516598,27644819,11347932,37242871,862928,2954928,3448532,35365363,50677837,83856752,34263375,680452,13602001,41989031,26613567,24685136,10549939,LL,210575,209757,297736,226641,198425,326959
20241,A,3110627,신정롯데캐슬아파트,2534,266,393,325,338,506,706,1448512,389140,154219,143343,251034,224541,286236,341774,282465,184963,188497,269579,181235,205504,206725,204643,205246,204728,212138,209526,2842760786,124967,1846221634,996539152,301159893,347352138,375708356,388153548,433847699,524393787,472145365,35169380,155513021,726989755,376258009,1168863466,379967155,1479050096,1047395749,10325813,107817993,323239648,713164948,824964580,546932855,LL,389406,154612,143668,251372,225047,286942
20241,A,3110628,신목동역,1474,174,158,326,250,227,339,356460,72873,46503,70579,63332,42544,60630,104311,84266,36645,34428,50131,46680,51577,51263,51306,50185,49935,50023,52170,790198,65,790198,0,97156,362714,0,330328,0,0,0,0,77724,712474,0,0,0,492255,220219,0,0,453392,259082,0,0,HH,73047,46661,70905,63582,42771,60969
20241,A,3110630,공항시장역 1번,5954,484,576,1243,857,882,1912,1611891,191162,243094,290019,234725,240439,412453,496093,338098,180266,169912,231441,196083,227647,228645,224984,228250,224584,233792,243990,2045916422,105250,1524913661,521002761,280844860,297116357,284506846,351288907,311156691,342640097,178362664,47781490,143549230,585081100,185443096,721969498,362092008,1372048455,434236371,1988075,132664442,338499894,280668598,450913081,601550734,HH,191646,243670,291262,235582,241321,414365
20241,A,3110631,방화초등학교,3603,478,404,489,573,608,1051,641666,85086,84461,118027,95975,95503,162616,155641,134718,77568,77468,108848,87423,93313,91975,91671,91749,90853,89691,92415,419902410,9117,255730210,164172200,47879444,42024913,54163628,61630972,50031253,80828461,83343739,965326,5226010,61613427,73251022,208931255,69915370,232351093,164000529,2686144,26043182,63029441,108740626,90980005,104872225,LL,85564,84865,118516,96548,96111,163667
20241,A,3110632,방화역 3번,1548,144,189,246,203,256,510,696500,104293,63131,105608,115184,115529,192754,124126,133723,104647,112505,143176,78323,101275,98979,101255,98313,100272,100753,95653,2064442290,67215,1407481038,656961252,224353448,282000542,288776760,290228843,322121445,375314604,281646648,13574917,21918612,584428772,272594602,927968223,243957164,1107583010,641583514,6035687,77297748,279616679,368848240,500139671,517228496,HL,104437,63320,105854,115387,115785,193264
20241,A,3110633,개화산역 1번,395,35,51,52,50,78,129,80194,12585,6772,12148,13409,12817,22466,10411,14967,12916,14032,18937,8932,11103,11026,11222,11045,11212,12307,12279,1050536892,25171,770625676,279911216,127539190,144574610,153091792,167458022,177962062,184240119,95671097,111516854,10441670,254415011,72507662,385748158,215907537,653748438,291105067,1542416,67220969,145676766,195701896,248413873,286297589,HH,12620,6823,12200,13459,12895,22595
20241,A,3110634,송정역 3번,8166,926,777,1430,1427,1234,2372,2006754,321804,270814,338534,324696,277088,473818,620271,424710,207343,199214,293047,262168,288270,282099,285546,279026,280674,291100,300042,2494288269,95703,1872340340,621947929,315991243,381464891,361497385,397573591,415813230,351212205,270735724,140876387,69002618,504453104,266146286,993212313,520597561,1468068888,704455822,11105593,236067318,535102440,454446712,464310829,471491816,LL,322730,271591,339964,326123,278322,476190
20241,A,3110635,공항시장역 3번,3190,319,350,455,447,482,1137,295586,61026,30754,43260,41464,41730,77351,95184,64075,30916,28773,41360,35276,42048,41790,41932,41735,41866,41755,44458,368271952,16419,276894673,91377279,60598710,59522960,46270068,60464580,50038355,41582735,49794544,12292569,4347035,148271955,42207021,106467396,54685976,168188926,130514208,825585,22583214,77040089,62472821,66207112,69574309,HH,61345,31104,43715,41911,42212,78488
20241,A,3110636,방화역 2번,1290,185,116,208,232,171,378,621482,108595,55462,98911,106215,92811,159485,172493,125257,70368,68350,102368,82645,90163,87097,88446,87242,89003,89794,89737,1228189984,58671,842968733,385221251,157634690,179406977,151736068,179465950,174725048,197846651,187374600,126862,27366476,495628476,200451840,443941620,60674710,665406798,434004686,9647989,57353919,143897217,174075245,283194155,431242957,LL,108780,55578,99119,106447,92982,159863
20241,A,3110637,송정역 2번,1930,176,214,320,281,307,632,249132,50254,31850,44107,41643,31228,50050,75892,51250,27182,26037,36402,32370,35374,35342,35626,35410,35233,35685,36463,227984863,6796,175406631,52578232,29563038,34369509,50898350,31374211,29201523,29771733,22806499,122190,2935621,92293324,35125947,89494863,8012918,112884297,72562378,183286,7632069,18714034,23294648,67957588,67665051,HH,50430,32064,44427,41924,31535,50682
20241,A,3110638,신방화역 2번,5376,637,554,840,913,814,1618,2206474,393903,213894,383618,363879,306305,544874,574830,454926,259866,260757,373077,283019,314650,314299,311780,310992,310859,319124,324769,2813134662,134494,1869844512,943290150,333326846,330728683,385117701,381775748,438895534,486870341,456419809,120609341,140532127,652508416,388828740,1141853395,368802643,1665239019,930299205,8438713,149391129,444811301,532739828,717476575,742680677,LL,394540,214448,384458,364792,307119,546492
20241,A,3110639,신방화역 8번,3143,289,379,421,452,507,1095,563858,84504,67896,87724,73870,85897,163965,153307,116184,63219,62336,94112,74699,79036,77826,79131,77602,78683,82766,88812,471930064,11664,372196119,99733945,42453343,74503032,82326636,71598347,101314761,72475960,27257985,22172193,10846335,92225927,26995599,227089391,92600619,270778247,124864433,34752,18642382,52849693,88757970,117307395,118050486,LL,84793,68275,88145,74322,86404,165060
20241,A,3110640,방화역 1번,2336,218,200,479,442,360,637,499392,87527,52391,77227,81723,75013,125510,121690,102802,60053,61858,89129,63859,70785,69519,69629,68517,69659,74630,76653,2472146896,186657,1788406654,683740242,308841426,361777871,337464800,382295361,398027196,394913984,288826258,53437167,247695657,557702444,409925519,915787784,287598325,1217506493,1013467270,18476375,164205950,429544633,542829767,560769955,515147091,HH,87745,52591,77706,82165,75373,126147
20241,A,3110641,공항고등학교,1547,219,159,221,282,241,425,393706,66964,30478,62157,71045,55312,107750,124803,86704,39801,37267,54110,51019,55807,56252,54685,55484,54445,57407,59626,405148007,13515,317877101,87270906,61914636,65429214,59686445,57042625,73804181,67493147,19777759,3607865,3189977,64004767,36600265,204979438,92765695,255722817,86659808,218640,18104693,86860631,109360940,81362965,46474754,LH,67183,30637,62378,71327,55553,108175
20241,A,3110643,강서구다솔마을,2448,290,206,355,515,396,686,541340,138749,49646,74154,102264,74148,102380,164435,113185,60428,57094,77742,68454,77853,77270,76825,77049,76475,77632,78236,2148554170,77418,1941426308,207127862,398586815,350037641,465069334,342240806,385491712,180354010,26773852,149219401,208567687,1098771075,302391752,253538741,136065514,1068344381,318723044,2079541,38287661,222235146,432304389,459667497,232493192,LL,139039,49852,74509,102779,74544,103066
20241,A,3110644,신광명마을,813,104,85,102,136,133,253,79602,14413,10889,10952,13986,12133,17227,14324,18191,12545,12558,13930,8054,11615,11574,11780,11741,11844,10926,10121,235937893,2071,206989047,28948846,36325849,61722786,37092167,48148297,23699948,20510638,8438208,0,2228250,145346120,39179794,46384713,2799016,57881067,17145868,125576,169254,3885650,9295104,29406607,32144745,HH,14517,10974,11054,14122,12266,17480
20241,A,3110645,우장산역 4번,7298,1035,1294,801,1135,1426,1607,1306002,396921,146622,142950,213603,183975,221932,351657,291986,159064,149012,195497,158786,190100,192110,189506,192306,184915,176839,180227,2631301194,183374,1884004241,747296953,331163512,369122478,383720267,397928707,402069277,413505477,333791476,47898384,256957115,777653545,493053972,845950946,209787232,1164270431,1275446210,43066415,260728952,490770210,639372098,596487079,409291882,LL,397956,147916,143751,214738,185401,223539
20241,A,3110646,푸른들청소년도서관,9126,947,1049,1502,1400,1419,2809,1698985,255989,229557,273823,267511,246182,425921,459347,343567,190915,192511,283460,229184,240720,239019,239353,237550,238819,249454,254069,2513915436,95923,1722938742,790976694,298164747,375662752,337579339,323040125,388491779,417922451,373054243,60513027,51180981,626248952,436901152,990032561,349038763,1352861387,910300140,7851369,180480334,337558929,514033198,647297018,575940674,LL,256936,230606,275325,268911,247601,428730
20241,A,3110647,화곡역 5번,9384,1168,877,1617,1869,1341,2512,2347591,349043,333292,422882,371097,336326,534950,662823,475285,253653,249796,385808,320228,338333,327052,330778,325324,330014,343863,352229,641366470,12009,415550529,225815941,61425375,87464223,66837138,70634448,129189345,120587212,105228729,54249068,10134517,110632720,52719152,289124304,124506709,422043411,167395120,640157,32898408,84065693,106278521,170527463,195028285,LL,350211,334169,424499,372966,337667,537462
20241,A,3110648,양천향교역 7번,1356,9,171,730,302,92,52,123764,7839,25740,37816,25727,15730,10912,23109,29334,20165,20253,18313,12591,18699,19617,20363,19490,18547,13938,13111,3507064901,200414,2790342772,716722129,492031793,562000984,594605451,599112073,542592471,400093000,316629129,64211730,210328659,1105409758,288949911,1353524475,484640368,1746505505,1101188825,8062991,417327732,1059463235,600388948,453998908,308452515,LL,7848,25911,38546,26029,15822,10964
20241,A,3110649,우장산역 1번,3107,521,491,372,535,574,614,987907,315525,110596,114807,161781,123514,161685,274819,202468,112657,110984,157900,129080,142212,144794,143808,144820,139669,137526,135079,309893489,27373,201611037,108282452,38028201,44917521,35265691,38992504,44407120,70432392,37850060,1576963,18187963,72478506,72008730,103211583,42429744,141891532,156548298,5112722,48996180,83418961,71388079,60662717,28861170,LL,316046,111087,115179,162316,124088,162299
20241,A,3110650,우장산힐스테이트,884,148,118,94,151,154,219,66427,23246,7451,8101,10291,7481,9854,9940,12694,10984,12236,14146,6426,9516,9761,9898,9808,9288,9627,8528,685345407,18131,485042918,200302489,99378225,85863365,91486011,116060197,92255120,112521276,87781213,0,9233045,275345861,103411750,271881957,25472794,332333934,244892006,6139494,28565440,103431972,144426746,151103288,143559000,LL,23394,7569,8195,10442,7635,10073
20241,A,3110651,화원중학교,6065,728,674,931,1072,915,1745,463058,76809,52739,77686,75661,69630,110534,120013,100899,54306,56023,75574,56243,65926,65068,63910,64622,63681,68292,71561,546052791,13535,425600395,120452396,81853050,91763454,80651931,67676059,103655901,82045768,38406628,19488367,9150377,88025836,44068339,237712235,147607637,316985212,197119797,244043,43457592,161702407,123218335,102814087,82668544,HL,77537,53413,78617,76733,70545,112279
20241,A,3110652,양천향교역 2번,1472,150,173,294,234,217,404,377231,58290,56107,83103,53508,52929,73293,82166,80877,52162,53267,64915,43847,54244,54106,55882,54482,53779,51950,52790,806343528,43372,620411493,185932035,118689005,124089640,125860870,129276313,122495665,102868773,83063262,586039,68405143,405418639,98843406,218505126,14585175,408407114,273527547,6217980,40980227,120386074,109001009,174081082,231268288,LH,58440,56280,83397,53742,53146,73697
20241,A,3110653,화곡역 2번,4682,437,429,852,822,629,1513,1315352,153255,211720,233992,218305,178527,319552,346532,270468,146606,148131,229365,174251,187824,184206,185634,182346,185273,193656,196412,173467517,4918,121864842,51602675,21081314,20905363,21345424,24904400,33628341,29409983,22192692,12438720,1463809,30393760,9835169,70842670,48493389,112312365,57192303,160845,27613997,51611514,33324225,30525773,26268314,LL,153692,212149,234844,219127,179156,321065
20241,A,3110654,까치산역 4번,12767,1306,1303,2319,2197,1944,3698,2899387,350412,434353,526469,446594,423964,717593,909636,600802,281532,273091,428754,405573,411609,405478,401384,405115,405121,428431,442246,1975645037,57517,1253973599,721671438,198048868,255337704,266894491,265488854,268203682,380028949,341642489,219542838,44608207,321736011,217569217,751926216,420262548,1223254428,690833888,2135286,126675560,366147383,483979118,444805847,490345120,HL,351718,435656,528788,448791,425908,721291
20241,A,3110655,발산역 5번,1111,158,139,152,216,178,268,326608,47154,56060,60879,57480,47694,57342,32617,64439,56217,58594,78486,36255,45636,47028,48726,46859,47384,47662,43313,2173980578,69855,1432039363,741941215,228551817,281818762,309191950,308332254,304144580,432166684,309774531,21607972,64670573,649558224,275780333,915238972,247124504,1018581486,771521471,5388532,182235671,388249932,381477056,419981353,412770414,LH,47312,56199,61031,57696,47872,57610
20241,A,3110656,까치산역 3번,8787,684,617,2353,1770,1050,2313,5819478,493812,1139439,1257526,944971,740992,1242736,1681339,1233871,632414,619421,908241,744191,824586,811179,807314,810060,810171,861340,894831,6774349720,133457,4258357594,2515992126,752146681,762167206,811798658,828870485,1103374564,1351289795,1164702331,1601619139,482632714,413680776,374954799,1877912634,2023549658,4842081638,1692513939,5090611,703633309,1738677773,1796422824,1367846465,922924588,LL,494496,1140056,1259879,946741,742042,1245049
20241,A,3110657,양천향교역 5번,962,73,111,206,184,145,243,720153,97979,106898,142110,133479,107739,131948,158108,162050,103987,99711,116636,79661,103890,105616,105877,105820,103847,97723,97380,2149522778,123052,1727822312,421700466,295575878,335522312,373354947,371309939,352059236,244719057,176981409,73966720,122571847,644237319,200937975,733278507,374530410,1174836031,582037823,3971293,179951437,482934087,374274464,437167356,278575216,LL,98052,107009,142316,133663,107884,132191
20241,A,3110658,화곡초등학교,3509,285,326,876,715,476,831,791109,138106,118897,147553,124779,96916,164857,205584,162525,90380,93058,135403,104158,110798,110161,108038,109202,108018,117968,126923,949270150,23614,595131328,354138822,108803007,101212402,121763363,121853951,141498605,193259411,160879411,31224137,9533392,115494806,107256623,471191250,214569942,587708404,344600495,913086,86882895,195808882,226533111,232364672,189806252,HL,138391,119223,148429,125494,97392,165688
20241,A,3110659,화곡역 4번,21341,3078,2295,3346,4280,3161,5181,4742530,799844,686249,841104,771172,613430,1030731,1538882,1005152,452077,427145,661000,658273,680990,668689,662114,666267,663283,686910,714279,1973522667,109518,1370922364,602600303,218304397,262059670,289371887,266301042,334885368,356664887,245935416,93602029,60785545,322345194,223374636,820922463,452492800,1140492340,774571615,5889433,235528764,490758208,476154691,438495245,268237611,LL,802922,688544,844450,775452,616591,1035912
20241,A,3110660,등촌3동주민센터,1635,136,177,275,196,238,613,815558,126822,109361,136425,133939,116338,192675,131917,159792,131811,136078,169179,86781,116086,115932,120369,116228,117462,114093,115388,3821131843,178764,2548693976,1272437867,444496434,457150483,525097163,542089193,579860703,690329323,582108544,49154273,151156929,1221026114,592339620,1436811267,370643640,1854934138,1277194142,17215672,209114444,655319874,772254281,773491280,704732721,LL,126958,109538,136700,134135,116576,193288
20241,A,3110661,강서새말어린이공원,1462,200,160,193,291,238,380,297739,38642,38869,51308,50917,43080,74922,84117,62982,32624,32476,46856,38684,42683,41147,41387,40867,40713,44717,46226,61144147,1924,43542515,17601632,10294413,7136077,8619301,8256276,9236448,7872503,9729129,0,233375,31894528,9111982,18275826,1628436,35970806,16802971,0,3360594,11466473,11103445,17197116,9646150,LL,38842,39029,51501,51208,43318,75302
20241,A,3110662,까치산역 1번,13489,1612,1334,2120,2590,1941,3892,1869202,309028,264912,288770,314860,257904,433729,583003,387227,181488,176787,280499,260197,267098,260600,255814,256757,258066,280006,290861,916416547,45340,604729743,311686804,105947745,107931502,119145276,118409813,153295407,168497338,143189466,57457286,21432090,98342545,99621837,397695080,241867709,526396337,379386622,1736998,117775562,269098760,202084426,170555017,144532195,LL,310640,266246,290890,317450,259845,437621
20241,A,3110663,우장산롯데캐슬아파트앞,1571,182,188,252,276,259,414,208379,23050,31947,39854,38073,31970,43485,52451,42230,25644,27092,36060,24900,29008,28684,28769,28828,28456,32411,32223,706428266,40380,554641522,151786744,95873173,108628918,109126531,125260967,115751933,90395279,61391465,303672,65773210,303143656,97019004,203193050,36995674,355909149,268122848,53345,39613122,109241809,116280957,185399419,173443352,LH,23232,32135,40106,38349,32229,43899
20241,A,3110664,강서구청옆,672,122,64,102,147,67,170,294342,31505,53887,70127,50305,35893,52625,74445,59072,34658,34504,51437,40227,41318,41062,40981,40994,41179,43478,45330,876492980,11103,589878451,286614529,80443808,123082606,153150364,109023573,124178100,159604293,127010236,53649718,5504152,215940407,91651700,374877558,134869445,495124956,238539908,0,45134352,130261845,158693416,164956947,234618307,LL,31627,53951,70229,50452,35960,52795
20241,A,3110665,곰달래도서관,5926,674,500,941,1062,839,1910,2255282,432786,268828,374311,412446,326960,439949,549973,452886,289396,296382,384591,282054,326935,330375,329405,326879,320800,310868,310020,132241930,5241,115410952,16830978,15902496,30810150,23613620,16156582,28928104,13450438,3380540,1478117,537109,42616059,7333538,57486513,22790594,74673454,26725684,0,1735625,18114357,14738400,25595594,41215159,HL,433460,269328,375252,413508,327799,441859
20241,A,3110666,KC대학교,2040,209,220,311,308,326,666,204788,25338,35660,43888,32825,25535,41543,66796,43904,19967,17867,27271,28981,29213,29180,29083,29257,28290,28645,31121,131072548,1859,76730282,54342266,12217444,15846537,19433114,13817889,15415298,28935570,25406696,327985,109328,36461006,18506861,62930615,12736753,72120271,42559098,0,7959711,20820978,18254798,36722180,30921703,LL,25547,35880,44199,33133,25861,42209
20241,A,3110667,가양역 10번,593,41,56,103,91,83,219,40531,3543,6162,8448,6155,5175,11048,5526,8906,6472,6729,8478,4417,5781,5851,6036,5834,5832,5672,5526,680123499,47103,366191004,313932495,57122791,76374396,75583918,82305229,74804670,184045000,129887495,7091783,29055471,201799780,160834724,221285072,60056669,388488850,268814737,3596404,72800802,205347815,110400856,143942382,121215331,LL,3584,6218,8551,6246,5258,11267
20241,A,3110668,화곡2동주민센터,9692,1393,1007,1410,1926,1484,2472,1547550,294926,186578,237249,270101,209986,348711,464445,322008,158531,156456,237224,208886,222388,216740,216501,216726,214791,225060,235345,1128155394,49299,789510108,338645286,150214760,165427681,150761976,153068569,170037122,186511520,152133766,73676364,13445938,252669926,156619598,426493213,205250355,655437879,442515842,3385551,74493310,215772491,303058952,264756673,236486745,LL,296319,187585,238659,272027,211470,351183
20241,A,3110669,화곡보람2차아파트,775,104,83,139,174,112,163,61743,5265,10476,14376,9837,8751,13037,20617,12996,5941,5654,8198,8338,8745,8993,8580,8871,8656,8892,9007,49063799,853,34680743,14383056,5073256,6449191,7148410,10426199,5583687,7849586,6533470,0,46780,8672560,1330642,29195722,9818095,27257109,14835988,0,4766398,12336560,10978025,8610636,5401478,LL,5369,10559,14515,10011,8863,13200
20241,A,3110670,신곡초등학교,8201,1204,981,1113,1506,1352,2045,1516931,311082,169581,204594,238938,220798,371939,460644,319153,153853,148281,225717,209284,218604,213305,212400,212643,211636,219748,228594,148970696,2785,97165969,51804727,22735102,17852988,18588919,25415033,12573927,26480972,25323755,20635139,2639111,29114194,1679435,51281700,43621117,104747321,43935472,1971798,14285627,46269479,16458860,40024009,29673020,LL,312286,170562,205707,240444,222150,373984
20241,A,3110671,등촌1동주민센터,5933,735,571,1340,1102,795,1390,1899263,228015,299477,448620,306086,236720,380346,516921,399448,226261,220549,296861,239225,270143,271673,271248,272639,267611,267161,278787,2755523310,118723,2177887174,577636136,413712761,369874031,515766181,433102619,445431582,313801656,263834480,13355614,99319947,1165738628,302226485,916469655,258412981,1203467054,818361691,2598831,203694359,566247091,417728332,451543825,380016314,LL,228750,300048,449960,307188,237515,381736
20241,A,3110673,뜸부기어린이공원,4489,435,396,765,779,623,1491,879581,114030,115164,140708,144704,139024,225951,242798,179378,93085,94055,147813,122452,123920,121124,121422,120787,121893,133466,136967,642234151,14357,420780562,221453589,54385717,58248691,88769277,84388596,134988281,165744173,55709416,64189472,4418607,71588021,22188845,227478541,252370665,374201769,231216970,306604,87927666,208386567,111963175,142213711,54621016,LL,114465,115560,141473,145483,139647,227442
20241,A,3110674,강서구청가양동별관,161,9,13,15,33,42,49,58599,5420,7783,13337,10801,8027,13232,9274,13005,8918,9450,11300,6651,8594,8848,9008,8777,8332,7422,7620,146683128,15707,122905143,23777985,27319034,30002542,21294617,18842878,25446072,17879208,5898777,0,12179144,86863269,17258744,29019035,1362936,72543520,37482084,648589,7293750,22599191,20605051,27578265,31300760,HL,5429,7796,13352,10834,8069,13281
20241,A,3110675,화곡4동주민센터,7877,861,882,1258,1385,1221,2270,1498951,303685,172323,240171,249307,191457,342006,486068,329525,153776,136213,193022,200346,214841,215027,209535,215326,209863,214363,219997,232012716,6590,171133026,60879690,28107492,29428422,38795380,35732053,39069679,41147122,19732568,18033572,4826626,56422365,12776532,80291682,59661939,142793856,71809708,255824,22883409,59350475,43135158,42625788,46352905,LL,304546,173205,241429,250692,192678,344276
20241,A,3110677,등촌역 1번,933,151,110,129,177,143,223,210389,30740,30495,51647,35839,24094,37574,54380,43580,25434,26043,34958,25993,30067,30308,30154,30396,29826,29853,29786,316901541,9248,244965789,71935752,39223576,48525132,40139145,53071937,64005999,50322128,21613624,57724268,0,67627926,8358054,62258659,120932634,160010340,95498452,0,25306935,82168395,68503147,46883315,32647001,LL,30891,30605,51776,36016,24237,37797
20241,A,3110678,염창무학아파트,965,138,101,200,146,120,260,164288,26827,18183,35215,30089,22741,31234,41425,32539,19210,20097,28969,22048,23523,23451,23077,23245,22756,24042,24195,460778767,6014,339537169,121241598,63558017,66992879,75231547,66847903,66906823,118501999,2739599,12275478,0,91893850,50604989,238385955,67618495,225638790,112853768,0,7536597,89398691,68597117,78429921,94530233,HH,26965,18284,35415,30235,22861,31494
20241,A,3110679,염창역 2번,774,61,60,241,160,102,150,211439,25608,33925,49283,38665,26991,36967,51830,43948,26527,26889,36620,25626,29901,29672,29470,29729,29556,31076,32031,756447383,29254,572300965,184146418,82558731,126857756,114978364,137331412,110574702,113010264,71136154,36842224,6977888,252359531,87179616,265880296,107207828,408976714,192784456,1137386,60827197,166340393,131542983,137210461,104702748,HH,25669,33985,49524,38825,27093,37117
20241,A,3110680,온수역 5번(온수산업단지),1694,197,117,248,330,239,563,208845,25614,21789,33875,36046,33275,58247,49078,43578,25251,26177,37304,27457,30656,30497,30464,30048,29931,28572,28677,955123824,26154,745510187,209613637,140694124,135062429,149857666,154541815,165354153,160617335,48996302,1006649,18587063,178248937,88151917,496044225,173085033,598759605,233844553,373520,60666212,163546469,174532236,203429744,230055979,HH,25811,21906,34123,36376,33514,58810
20241,A,3110681,온수역 1번,182,15,12,36,40,13,66,28398,4737,3758,4146,4198,4288,7270,6016,6610,3460,3739,5051,3523,4139,4234,4244,4237,4002,3788,3755,225556625,8670,167254488,58302137,20867718,50585210,28163739,32611634,35026187,34235536,24066601,10588202,5314465,28020104,43934114,90720272,46979468,143887126,61520000,616222,19074815,33487167,36484807,64248903,51495210,HH,4752,3770,4182,4238,4301,7336
20241,A,3110684,서울공연예술고등학교,1392,158,193,187,213,232,409,77062,11206,6757,9585,14947,14367,20199,22286,16343,7538,7226,12262,11406,11134,11117,11003,10744,10185,11220,11657,378561268,24288,291694857,86866411,40835565,67409492,56648394,60504605,66296801,57178010,29688401,455789,17401358,139541935,61844303,127639147,31678736,177479551,167159435,5812357,27271929,58489011,80326120,113136325,59603243,LL,11364,6950,9772,15160,14599,20608
20241,A,3110685,금강수목원아파트,214,31,23,23,41,36,60,86134,16244,8604,13150,13582,13594,20959,28623,19251,7571,7447,11589,11650,12042,11595,11752,11680,11707,13380,13976,107240868,3893,81661270,25579598,15689369,20414288,13409224,17492082,14656307,12392626,13186972,0,5712708,34387376,7754137,37465981,21920666,70440321,31647586,197558,1978238,9949256,31743964,28815325,29403566,LH,16275,8627,13173,13623,13630,21019
20241,A,3110686,수궁동주민센터,4719,584,541,631,789,766,1408,707734,116941,82167,96087,112786,118592,181161,173177,146556,81134,80889,130037,95944,95357,94479,94465,93897,100901,103878,124758,1214702162,85312,945235529,269466633,166041979,187397820,178145648,182228591,231421491,243707470,25759163,19799759,67227359,402256736,174664655,490193553,60560100,589551475,509759492,5269784,77485219,170418650,253066100,346626511,246444702,HH,117525,82708,96718,113575,119358,182569
20241,A,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",631,77,81,72,122,94,185,93834,23311,7926,12800,14981,12975,21842,21743,20690,12213,12028,15897,11264,12714,12798,12811,14327,12816,13967,14402,141583924,2282,102445648,39138276,2940921,22384101,17810022,19469580,39841024,24180561,14957715,1088154,355572,7419125,6487283,81881194,44352596,76827211,44154222,483029,11735293,20605663,34069052,33192680,20895716,LL,23388,8007,12872,15103,13069,22027
20241,A,3110688,오류지구대,2559,285,297,366,404,384,823,739641,114658,100390,122390,108228,112642,181335,215595,155620,75149,73292,116159,103827,104547,102091,101699,101348,103401,110113,116441,449324633,14239,297489036,151835597,49631249,59354692,63360557,50795611,74346927,76725568,75110029,53647603,23709317,77376067,37302931,181426126,75862589,292267063,125576177,826611,41683757,91689623,70597497,98819460,114226291,LL,114943,100687,122756,108632,113026,182158
20241,A,3110689,오류동역 3번,3159,335,340,450,490,501,1043,1118980,157793,192637,191815,159096,159932,257709,316693,226655,118987,120394,185197,151052,156095,154219,152436,153619,152873,170945,178794,419784962,10706,284131437,135653525,44724622,55603524,47897546,77092248,58813497,76622826,59030699,36910663,17739178,93377900,39537205,146608997,85611019,271912308,106176182,1191563,38739658,86845063,51431194,82529781,117351230,LL,158128,192977,192265,159586,160433,258752
20241,A,3110690,오류2동버들시장,5289,599,481,741,860,824,1784,1674091,180001,246221,317670,250997,235142,444060,489159,348528,169905,165282,267866,233351,239256,235559,236159,233884,232494,242785,253958,2162943041,106951,1452899867,710043174,266704409,246516883,284614433,296277808,358786334,394622573,315420601,48596988,107064356,418649349,276896220,952556449,359179679,1199152269,829950424,8405451,153482578,434428225,500966314,553790246,378029879,HL,180600,246702,318411,251857,235966,445844
