기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표
20212,A,3110855,신대방역 2번,4616,326,1380,988,556,525,841,1854533,145997,454159,363917,268643,242032,379786,425639,388606,216666,221973,358153,243498,261185,261945,262765,264231,264497,271501,268408,2854544258,182500,1937751485,916792773,358073633,368379380,402603277,394075967,414619228,494898929,421893844,159580994,122999897,419716082,344218841,1247614701,560413743,1689441798,1124114477,33738936,775314051,756971169,498186218,491671775,257674127,HL
20212,A,3110856,미성초등학교,4246,469,770,795,606,629,977,859834,127068,165612,156186,138140,109255,163573,236441,174333,95564,96906,140708,115884,122136,121072,120732,119134,119510,128122,129129,342892717,15299,240084444,102808273,37166150,51422946,52738615,45247426,53509307,71112222,31696051,3546821,8106881,73248242,34563571,149399585,74027617,210942259,117272903,1236322,54200523,68855031,75297803,72408193,56217294,HL
20212,A,3110857,미성동주민센터,5006,646,721,629,778,878,1354,1198271,227811,167501,173558,190901,172359,266141,366471,244125,121951,116900,181134,167691,169432,168539,170063,167841,168350,174559,179487,238893510,10974,159757274,79136236,28633640,27946595,31714910,33882278,37579851,48968574,30167662,375579,2937180,74474088,27214501,95080831,38811331,144218499,90396512,691176,18899911,35285095,39283945,65494209,74960675,HH
20212,A,3110858,신대방역 1번,844,55,260,168,100,90,171,376577,22906,95386,77960,50859,50345,79123,91141,74470,36488,41204,70713,62560,54708,54805,54481,54369,55224,51996,50994,497633392,34390,340460188,157173204,62584476,65304780,73285353,62402967,76882612,85247597,71925607,444519,9450676,41934487,53891777,251054831,140857102,314663228,175530172,4172203,143743360,146457652,72739324,76236873,46843988,LL
20212,A,3110859,난향초등학교,2852,329,364,314,452,474,919,376188,60011,44434,44494,65765,60920,100563,102807,75996,44162,40775,60578,51869,53875,53816,53617,53645,53535,52795,54904,305362809,8020,251580515,53782294,54663130,49319382,61900085,33032965,52664953,46263328,7518966,0,5648030,27480310,28660707,155132383,88441379,184739761,102996335,0,32471793,41373501,95413470,68459466,50017866,LH
20212,A,3110860,호림박물관(성보고등학교),2357,190,682,425,312,327,421,491903,64799,103330,89121,69611,68294,96749,119811,108313,61945,60800,81531,59504,69258,69526,69476,68950,69516,71986,73189,183164334,3796,141580606,41583728,15825521,35587956,28922366,24711171,36533592,30638654,10945074,251204,0,14920524,10275265,107140949,50576392,113064770,57581956,178487,12836677,14264236,38712951,70854471,33799906,HH
20212,A,3110861,관악구신사동주민센터,7107,631,1750,1213,961,1118,1434,1792913,167749,411157,342176,251699,251689,368443,530587,361710,190689,187982,277008,244938,252346,252419,254689,252597,252766,262984,265112,2559979345,152982,1779080741,780898604,336004105,360905762,348584448,344613611,388972815,442832683,338065921,18474685,146222584,448465106,336391680,1082148696,528276594,1471055291,955199260,18130262,437026589,425003787,500412581,611750971,433930362,LL
20212,A,3110862,난곡초등학교(난곡동벽화마을),2335,239,374,347,311,404,660,750301,111820,99211,101573,118255,118550,200891,169210,128165,84565,93231,161146,113984,106133,104915,104227,103787,105643,111462,114134,571850178,21128,351866128,219984050,87344206,73557736,34294336,77036432,79633418,108156019,111828031,0,2985586,130913745,83120432,284460345,70370070,391261188,163787637,1787895,43384717,65820040,126724444,185776471,131555259,HH
20212,A,3110863,난우초등학교,4002,532,594,479,616,689,1092,1292230,239208,175234,166566,202876,191417,316929,347980,277893,144182,145947,205177,171051,181656,182707,184045,180724,180343,188861,193896,1217653581,51789,801386323,416267258,131579448,158061505,177153464,156699014,177892892,215955042,200312216,3422424,19226781,203231725,175945845,588697650,227129156,685479504,501911002,17446996,159959118,173385139,292794108,324244168,219560978,HH
20212,A,3110864,신림우방아파트,5054,465,1324,862,677,667,1059,1753114,175814,401087,322383,235548,222256,396024,562291,391189,169066,157634,240951,231985,246295,245930,247456,243638,242669,256992,270134,29230047,759,23863133,5366914,2539467,9346284,3102338,3992461,4882583,2055135,3311779,0,0,9621176,929392,12265362,6414117,24465912,4764135,0,3195280,3756840,9782394,9558170,2937363,LH
20212,A,3110865,남강고등학교(남강중학교),8794,1073,1331,1158,1295,1627,2310,2169798,342582,299424,284194,322385,347522,573691,583829,429385,231182,244612,370947,309844,304823,303381,304882,300179,303038,321957,331537,1400089001,155039,1008184975,391904026,198972351,188340061,204595349,193623340,222653874,234749656,157154370,4415213,102057907,256174561,270455757,561408791,205576772,686358926,684534266,33212468,233726351,269819148,343244909,323699120,167191191,HH
20212,A,3110866,난우중학교,5033,528,735,669,732,866,1503,1052157,166608,140943,146982,157517,161365,278742,305566,224245,113699,108274,158034,142340,148610,147477,149124,148634,147272,152960,158080,158037080,20365,117113084,40923996,23105507,22792976,24520872,22904677,23789052,24751826,16172170,301892,10080532,35011313,27791348,60273636,24578359,75186917,81476598,2970723,19597729,18711501,37179550,40793982,37410031,LL
20212,A,3110867,국제신학대학원대학교(남서울중학교),3553,229,1040,701,395,419,769,1249700,106105,329160,241438,162778,161782,248437,337947,258724,138464,137251,205200,172114,175383,175272,176854,175074,174836,184823,187457,83467039,2989,64999947,18467092,9984908,17043164,15133698,11344054,11494123,12181475,6285617,0,4133859,42714336,7962179,22645668,6010997,44276842,37021037,214123,4961466,11467926,28126471,23366797,13161096,HL
20212,A,3110868,남부초등학교,3126,257,772,550,399,464,684,884196,68400,240862,173238,120248,111228,170219,241483,189800,96406,96851,139998,119659,125019,124861,125538,124395,124977,129828,129575,511320421,25439,355017507,156302914,67099168,73185995,74217296,64109452,76405596,89768712,66534202,7796824,357970,72124687,41707402,226176964,163156574,338306255,165313886,6484422,122194270,112868499,64383896,121747461,75941590,LL
20212,A,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",11244,441,4403,2831,1283,889,1397,3949190,222725,1491134,955850,466998,334762,477721,1178236,820369,390392,384025,622933,553234,544621,549701,558706,550033,549435,593062,603632,2474103278,110477,1631856714,842246564,255656788,325273954,328066468,281065915,441793589,475424821,366821743,30963529,45190610,188493332,175729303,1166126171,867600333,1525150949,900290149,15394167,931059630,746757587,367641039,265236437,99352241,LH
20212,A,3110871,신원동주민센터,2357,161,550,391,276,320,659,647712,45575,161780,126783,89645,80510,143419,157408,127584,74049,79137,119866,89668,87587,87414,90076,87694,88425,101243,105274,750796766,50038,513784367,237012399,95433354,107539280,93354578,102196428,115260727,136891442,100120957,15082742,28226023,193317996,101064750,301175521,111929734,443179241,243952348,4170875,134422058,114535413,110803176,172113618,151086448,LL
20212,A,3110872,신림초등학교,2608,247,597,425,380,358,601,745212,67546,161365,137328,113270,91257,174446,269255,161025,68000,58021,87140,101771,103844,103972,106451,104203,104693,108408,113642,56438325,853,35217775,21220550,5453403,6991662,7102862,9099817,6570031,10573209,10647341,0,0,2492720,1830156,38586190,13529259,35593215,19408785,0,6952087,12980106,9293048,16775969,9000790,LL
20212,A,3110873,당곡중학교,4600,475,920,682,656,622,1245,1040500,116594,192783,193898,167102,131778,238346,301838,221285,117023,110359,154024,135970,148861,148907,148006,146536,145958,148613,153618,1196641838,75749,902414549,294227289,152076204,179641783,194317399,159543091,216836072,172398346,121828943,0,61606962,198580743,136066953,520329833,280057347,667263497,442922142,7055272,209148896,253358977,277279316,239853861,123489317,LH
20212,A,3110874,원신초등학교(구세군관악영문교회),2944,176,305,314,374,522,1253,2160078,228273,426392,320747,314993,294595,575080,545190,413802,247551,248746,396665,308122,308283,306431,305968,304964,305651,311564,317214,141829898,8468,81168713,60661185,15154680,16910793,15927150,13938987,19237103,29842581,30818604,0,5213019,35842797,29175174,61140009,10458899,88429268,50906716,986550,10938242,27940787,41324974,35185321,22960109,HH
20212,A,3110875,보라매동주민센터(당곡고등학교),3122,295,659,575,457,413,723,173384,18691,36063,34810,24073,19759,39989,54561,36488,17450,16299,24558,24030,24208,24046,24256,23705,23743,26122,27303,48824519,7544,32804725,16019794,6003175,6423423,5465539,5975191,8937397,8954569,7065225,1623747,4350844,8853660,17060262,12297888,4638118,25644333,23180186,278228,17070698,15253790,8699950,3480808,4041045,LL
20212,A,3110876,서원동주민센터(신관중학교),2715,147,835,563,372,290,508,642260,61607,159780,132551,77324,74614,136385,176472,132822,69232,70955,106123,86656,91269,88085,89345,88081,87619,97465,100397,431083064,14033,318845478,112237586,42847491,77151269,78526328,55488000,64832390,81922143,30315443,0,10802348,60873185,32327621,224665398,102414512,270139347,124829601,1432968,105942728,90358956,72364501,75468172,49401624,HH
20212,A,3110877,신림역 8번,3562,107,1367,945,377,288,478,1189193,73314,352475,261833,157742,137134,206695,302205,238388,138584,141838,209027,159149,164653,164799,167375,165927,165386,179655,181396,2590349382,76191,1645003896,945345486,271891228,311427740,344932923,336411741,380340264,509552914,435792572,15109898,76686368,475371159,372775159,1276228527,374178271,1554404804,854345725,5249172,412550548,573654741,481581587,564549995,371164489,LL
20212,A,3110878,미림여고,1788,218,234,239,267,296,534,556254,61246,97188,92075,95078,79412,131255,183224,126776,55006,50695,68194,72360,78746,78658,79083,79043,77390,81094,82243,51007546,1236,27676265,23331281,2107751,5442182,5325353,6656206,8144773,10708147,12623134,0,331009,9336408,5978610,31520839,3840680,32386332,9693701,0,2398843,1804000,6431315,17034318,14411557,HH
20212,A,3110879,신림현대아파트,1624,86,258,227,235,276,542,320465,26115,66938,58101,45741,46093,77478,81913,59232,35859,37239,59401,46820,45148,45263,45600,44627,45022,47473,47333,175959807,11739,122465460,53494347,21986126,26897460,25186695,21562626,26832553,35252167,18242180,563904,6970925,32324191,32355014,79098325,24647448,100348817,74657237,379978,20914962,25363615,35878726,50546050,41922723,HH
20212,A,3110880,신림역 1번,1373,61,540,257,138,148,229,464566,32431,141220,94709,57464,53984,84758,151185,102537,45456,40831,60625,63931,66354,66995,66321,66655,66100,66152,65990,356133340,17668,227601112,128532228,45113599,41623866,46779446,45792956,48291245,73785408,54746820,0,30274083,104281130,66562742,132366683,22648702,173169492,156531162,1623444,37572843,56820723,69144689,70620947,93918007,LL
20212,A,3110881,구립대학경로당(관악산샘말공원),10081,510,3011,2264,1553,1244,1499,3955180,234483,1280873,877464,592318,404268,565774,1032831,794830,457720,461378,676592,531830,561312,560988,567524,561261,559427,570716,573953,4837530318,538128,3423415569,1414114749,655748009,669932668,734463628,647321866,715949398,759909819,654204930,63336182,288899861,1196914501,618842868,1928355204,741181702,3111196926,1611123203,41706836,1469918242,1301136401,726047541,779953713,403557398,LL
20212,A,3110882,신성초등학교,5190,375,1446,1101,725,637,906,1634977,122080,458435,334936,222668,199280,297578,479336,336471,172087,170836,253434,222814,229570,230257,232219,229002,228510,241221,244197,1315086535,59790,872817802,442268733,154454429,170834533,167246763,182073517,198208560,224568542,217700191,7334251,42047482,409541207,189301911,532663001,134198683,799375822,367192710,1480871,147341732,194618286,258357478,331266864,233503307,HL
20212,A,3110883,은천초등학교(은천교앞),4677,410,1008,836,606,595,1222,1382716,129546,304469,264976,199771,184750,299203,387633,276349,144104,147984,227536,199110,194634,192504,196261,191646,191778,206253,209639,834352261,52005,600824836,233527425,109772714,118513774,115244099,116158087,141136162,126061588,107465837,4178944,73289406,239132525,134109344,287364292,96277750,428229679,300842633,5043923,91049158,131358980,157028847,177092959,167498443,LL
20212,A,3110884,봉천역 4번(봉천110안전센터),1287,93,389,221,151,157,276,809898,78657,167263,149943,123876,112597,177561,177245,159238,90382,97655,166025,119352,112751,111404,112232,111674,111991,122611,127235,980026285,37186,690339502,289686783,154579562,130649481,124100997,121897998,159111464,169977727,119709056,5390048,18945593,168789201,85050156,488214795,213636492,651506072,273920495,2412628,130567734,181156597,181208933,186643285,243569811,LL
20212,A,3110885,영락고등학교,7472,647,1691,1430,1046,1016,1642,1539067,146028,330077,310461,221198,194660,336642,479155,326564,150063,146829,222430,214028,213122,212601,216655,210914,211514,232134,242125,816918495,46728,557045460,259873035,113894171,105272324,98739026,116599674,122540265,135838931,124034104,19606004,22723197,112469253,88020207,381759288,192340546,542991088,249598090,1736081,155613622,193247961,158040869,176188249,107762396,LL
20212,A,3110886,관악해태어린이공원,3465,156,1264,885,471,301,388,1036066,86953,368208,222556,132068,91126,135156,327752,219088,107402,104536,142940,134349,147038,145852,147392,145980,142665,152331,154811,695386332,88064,514044413,181341919,119682084,115161779,110952901,80208595,88039054,113441914,67900005,1601365,76194301,235950944,154234059,195385174,32020489,403002883,273662054,1306060,216291967,165596136,43567109,191000516,58903144,LL
20212,A,3110887,서울산업정보학교(서울삼성초등학교),1891,125,691,390,247,160,278,513974,72169,167914,93426,64609,47528,68327,123101,116095,68537,64092,79100,63051,72959,74483,74037,74301,73339,71996,72862,10738703,302,9416825,1321878,2264597,3348205,810116,2154784,839123,1321878,0,0,0,5737114,567704,4433885,0,3304695,2258381,0,2884097,911640,1214138,553200,0,LH
20212,A,3110888,청룡동주민센터,1490,88,337,230,196,212,427,857600,91173,210922,160679,110693,103332,180798,221496,170168,96419,98773,151048,119694,119266,121389,121064,118814,119428,127972,129666,200739505,8476,141759533,58979972,22622823,29076315,32380428,18940903,38739064,34759333,24220639,3633461,5589200,44066042,15541566,95772127,36137109,119684168,48094626,2405597,22968821,31108894,30542137,50444629,30308713,LH
20212,A,3110889,봉천역 6번,2307,210,610,444,301,236,506,395420,44687,66739,64865,63281,51908,103941,123820,88258,38515,35087,56535,53205,55278,54881,55772,55599,55564,58523,59805,347069519,6896,188031947,159037572,47572145,34225983,28278420,30661748,47293651,83692599,75344973,845042,0,26962449,48423163,199711929,71126936,221640981,109667971,7547590,108781398,80781092,52777272,60682832,20738767,LL
20212,A,3110890,봉천역 1번(관악초등학교),3213,167,1225,697,308,312,504,657910,60767,193192,124596,76213,72063,131079,194395,134395,67327,65988,103137,92666,91724,92262,93377,92529,92585,97484,97948,316597852,30173,216597235,100000617,36798035,46874064,41190153,46031715,45703268,54110343,45890274,5812193,51809791,78710349,60825200,90511831,28928488,186285423,115403591,3739387,71679129,78047838,46081916,65871963,36268780,LL
20212,A,3110891,구암초등학교,733,106,91,94,113,107,222,313516,68425,33463,45893,55655,39929,70151,66902,59027,40181,44653,63420,39332,43162,42475,42669,42533,42701,49412,50564,117692856,6868,78816893,38875963,20615693,16663769,11779686,13602198,16155547,20993654,17882309,16314080,1837894,11999994,17459837,51183608,18897443,46553832,45268196,4251431,20469982,12958863,15902605,32859144,5380000,LL
20212,A,3110892,관악구 중앙길,11824,838,3138,2210,1383,1509,2746,4986225,488810,1292631,996051,638501,596888,973345,1401875,1017128,520889,528588,825543,692202,697188,698387,703041,696503,699950,744673,746484,3059900729,164709,2189298903,870601826,407873311,426314568,429307443,421210049,504593532,486927531,383674295,17061811,98152615,557041058,351128008,1341383835,695133402,1766055792,1071482752,11818555,535099237,547062401,536311067,670141181,537106098,LL
20212,A,3110893,관악소방서(문영여고),268,27,87,41,32,36,45,60863,11015,13568,10485,7753,7618,10424,20331,14606,6380,5471,6502,7570,8835,9005,8855,8904,8833,8184,8246,386042166,34705,259152987,126889179,41607691,49694591,59516817,52493214,55840674,56975441,69913738,3718765,56516444,161457877,60423840,89579481,14345759,233237108,130169635,5577921,59412723,62657719,70348609,83527324,81882447,HL
20212,A,3110895,샤로수길,8549,730,2762,1672,1004,843,1538,3725475,438332,1144393,733871,462232,394001,552647,889289,738965,444894,441089,718005,493234,514191,520247,528642,522818,531563,553265,554748,7230351892,263842,4772361982,2457989910,706114154,910994263,1015314500,908025181,1231913884,1360298412,1097691498,11432721,48619695,1441220568,906178909,3289203234,1533696765,3762585701,2908471965,88862685,2874403766,1776786433,660289653,790244332,480470788,LH
20212,A,3110896,관악우성아파트,270,27,46,34,34,44,85,193471,30906,27325,29698,30498,25208,49837,43608,38574,25322,26731,35346,23889,27358,27443,27486,27473,28116,27863,27732,446111058,22726,320081127,126029931,60149820,61855583,89322945,47901611,60851168,78593403,47436528,16931,17931217,150902956,57547688,182104905,37607361,210045850,149882908,517318,30963699,53128713,87809512,105092587,82416933,HL
20212,A,3110897,서울대입구역 8번,5412,338,1514,1060,604,624,1272,1824360,179753,499314,385848,235625,192948,330871,565981,380977,191588,182509,263541,239762,255389,254296,256668,253256,254568,273433,276751,524313614,13075,418822700,105490914,89159831,61861742,69857084,77905688,120038355,80929271,24561643,450202,24139539,176066865,39657787,147512363,136486858,221454697,87603314,2930267,97773030,74735366,39559344,33529074,60530929,LL
20212,A,3110900,낙성대역 1번(관악구민 종합체육센터),6186,486,1842,1363,783,640,1072,1446152,157289,371628,316606,200152,144150,256325,434396,306137,147765,144815,219215,193822,204046,200858,203724,203425,201262,213772,219067,1622157595,81191,1222749304,399408291,234974093,233640406,217965771,219954476,316214558,228858861,170549430,4498002,60068000,254348463,149232327,787064486,366946317,991480971,462609265,11972847,399273194,420514736,297907931,218535375,105886154,LL
20212,A,3110901,인헌고등학교(인헌중학교),4807,471,999,858,648,687,1144,1374578,184273,245585,265571,200703,182590,295856,400818,279123,139258,136307,216020,203052,194238,192246,194227,189041,189851,203569,211405,286259124,12653,187610732,98648392,24122258,40323830,41608683,31777585,49778376,46671981,51976411,0,3638829,60912951,34554606,134812700,52340038,161903206,109795115,1425979,51241871,68593644,62231186,48899658,39305979,LL
20212,A,3110902,사당역 4번,9756,766,2281,2056,1122,1322,2209,3043358,358792,551703,562586,416897,433007,720373,852071,624635,326289,325534,496428,418400,425349,425229,429817,422517,424812,452621,463014,2014817170,129864,1414766394,600050776,226361945,293608022,292506011,272578109,329712307,337822730,262228046,7417921,86841902,523427185,260226831,866916626,269986705,1091508049,725977870,6535858,292820676,395723059,333597157,446130864,342678294,LH
20212,A,3110903,방배아이파크아파트,4114,726,611,501,728,717,831,1012425,213163,119282,129717,188018,149711,212535,292894,208806,114680,109373,152674,134001,145807,146716,145807,145084,145261,142881,140870,1058157421,65522,779448088,278709333,161240372,138298390,167995853,133533736,178379737,174788867,103920466,2936062,75960002,334883355,104834996,400579583,138963423,523109966,394103896,8280241,125426846,214472835,251222174,211122853,106688917,LL
20212,A,3110904,이수역 5번,1017,126,161,190,168,150,222,247688,42097,34939,43740,41598,35371,49944,28931,49143,42958,47636,54660,24362,36644,36400,35727,36117,36244,33481,33075,604849560,51288,469750030,135099530,83977740,105429889,86343329,90799688,103199384,76441607,58657923,4316483,50051002,206103735,64719053,219547817,60111470,332456539,185509437,3294705,89457413,142672746,113373552,110076002,59091562,HH
20212,A,3110905,방배노인종합복지관(이수중학교),3801,560,561,609,579,590,902,557087,97769,77643,89315,84647,72447,135265,198301,125733,51108,44842,64610,72490,79864,79253,79658,78496,76616,80020,83176,95074842,11414,65677163,29397679,13534985,5618764,16868811,16817935,12836668,15196993,14200686,0,15768645,39894788,20076727,19334682,0,33975187,56872495,453858,15802437,24318893,23077958,20909404,6285132,LL
20212,A,3110907,방배초등학교,3518,699,482,482,693,489,673,1004057,222675,123211,136296,167740,141536,212596,272103,212038,118160,116327,160127,125301,144758,143180,141966,143630,142276,141229,147018,1103821214,40225,817139081,286682133,126955098,152283407,143376479,171907609,222616488,143751640,142930493,560272,31614517,343793200,115115461,468399311,144338453,593247909,297209175,3324233,73891100,154339747,175133975,231721425,252046601,HL
20212,A,3110910,내방역 5번,2365,383,346,519,430,270,417,331194,60112,44385,56697,62368,44278,63355,102549,67442,34576,33061,46906,46661,48096,47783,47902,48078,47531,45552,46255,4620829,414,3045293,1575536,504467,1096216,329900,902419,212291,1575536,0,0,1758978,2289334,425320,147197,0,2480757,2058707,0,21655,625572,794638,422441,2675157,HH
20212,A,3110912,방배동사이길,317,51,44,49,49,48,76,205723,44658,19093,26839,37849,29724,47560,35830,42405,31299,32478,40712,22999,29680,29715,29068,29784,29722,29389,28367,921535422,59986,643984246,277551176,106546703,119433438,151656355,126750741,139597009,148813270,128737906,0,52964393,342774226,201422401,264472742,59901660,380804857,416023166,5436335,110507125,187650886,196452587,165160529,131620561,HL
20212,A,3110913,방현초등학교(방배119안전센터),3887,503,569,578,590,636,1011,1098607,196310,130516,148301,171677,178795,273009,337395,241024,124306,113595,143233,139052,161781,162106,161601,161025,160924,145189,145978,578368858,33350,496055631,82313227,92912934,103401088,105528864,95103969,99108776,57723288,24589939,0,27347675,289970487,52214257,160353140,48483299,279154699,154133433,2346779,48496456,89645179,115696289,98839774,78263657,HL
20212,A,3110915,서래초등학교,1499,335,189,162,269,242,302,216276,42878,20761,29380,40181,34530,48546,49855,44535,27940,28880,38371,26695,30947,30745,30785,31362,31046,30761,30630,483285210,5426,310556609,172728601,47656327,64306489,71280521,66570166,60743106,87974028,84754573,0,6687272,141584895,113013078,184489630,37510335,157520408,214600332,194284,54450185,97126314,82658553,80954397,56737009,LL
20212,A,3110916,내방역 4번,3971,542,630,770,660,534,835,634930,113857,93880,117701,111317,79904,118271,165095,128351,78337,76940,102888,83319,94739,94160,92579,93806,93279,84072,82296,749488336,29422,620382984,129105352,114307265,116699452,124215497,114978271,150182499,70702872,58402480,168716,5372922,315486460,68893013,258334590,101232635,384679171,188617900,338505,49821951,109288786,132232064,152564375,129051387,LL
20212,A,3110919,내방역 8번,3127,537,469,442,544,523,612,697385,105752,90412,107687,127376,113091,153066,202599,145608,78367,76708,104453,89650,101211,100064,100082,101264,100121,97030,97613,132960146,1789,99396948,33563198,24106617,15315943,23747548,21247117,14979723,20499600,13063598,0,0,41106921,10129022,66068776,15655427,40385518,32900553,267670,391712,6012781,11774213,21730229,33109466,LL
20212,A,3110921,서울프랑스학교,1150,226,135,145,223,173,248,318246,79188,32312,35613,66283,43863,60986,106333,71423,33035,31101,39897,36457,45488,45528,45358,45254,45138,46109,45371,1403824811,11611,983134070,420690741,187673312,186935250,210384005,211628255,186513248,212994117,207696624,0,0,337117894,207735385,573045648,285925884,485376959,363698091,3388429,71526900,212030578,192816786,204306455,165005904,LH
20212,A,3110922,내방역 1번,2738,421,417,548,441,340,571,822170,132082,112825,146078,135457,107552,188173,243663,176664,89854,86896,118697,106395,117301,117180,117173,117797,117976,116766,117976,54252483,6415,38717693,15534790,0,10542079,8862977,9276169,10036468,7504649,8030141,0,0,19282012,17361654,15910908,1697909,22231664,29518016,49092,25539233,13279629,6209334,4656538,2015855,LL
20212,A,3110924,반포4동주민센터(몽마르뜨공원),2470,427,320,363,465,332,563,672817,122680,72078,98946,135483,96018,147609,179201,146642,81674,77665,100317,87321,98926,98794,96833,98498,97948,91407,90411,401953076,5284,344151737,57801339,64729865,84366956,53939586,75015205,66100125,24602707,33198632,0,1302270,100634565,24715313,136977982,138322946,173633805,76894479,789674,25361560,51323430,85383967,53051458,34618194,HH
20212,A,3110925,서초중학교,3056,469,511,447,527,475,627,575302,112414,78254,84459,110001,83803,106371,187772,128876,61767,54051,70415,72420,83001,83179,82741,83228,81419,79392,82341,604624978,42870,532402287,72222691,107585991,105599839,103715554,114657392,100843511,42464595,29758096,119279,24836154,284863601,45243566,179541847,70020531,325713427,172568524,2702903,88610526,137780591,117519437,102771096,48897396,HH
20212,A,3110926,신중초등학교,3766,646,608,588,627,563,734,1087494,240486,144220,164629,206039,141000,191121,298006,239354,134225,127872,154804,133233,160616,161448,156769,160854,160017,142715,145075,260303862,22615,226075899,34227963,46388801,42820862,39703993,44293374,52868869,31873295,2354668,0,18478642,156106812,18472186,53640162,13606060,137622032,68542610,2346773,30943352,61591086,42719330,44648710,23915393,HL
20212,A,3110928,서초우방유쉘아파트,435,57,85,93,61,42,97,284838,26144,52696,65020,56350,41836,42791,53744,60568,45556,44811,50656,29502,44459,44779,42981,44972,44177,33071,30399,2126888,384,1569582,557306,277023,573602,282238,166214,270505,361760,195546,0,71701,1078761,351983,596415,28028,1206660,920228,0,162215,1141254,783272,40147,0,LL
20212,A,3110929,남부터미널역 1번,4258,761,539,675,789,586,908,1072637,221298,129698,170678,209151,140271,201540,290541,234997,129778,127158,157893,132269,156235,156907,154469,154756,154398,148409,147461,187389413,12076,181179227,6210186,43774152,44075445,25654827,36197176,31477627,6210186,0,0,13124712,99220705,26301229,43704799,5037968,73686497,46640957,23708,18788866,36966883,35238014,21911555,7398427,LH
20212,A,3110930,서초동성당,1972,361,265,327,356,298,365,602811,121378,74489,98781,118193,83670,106300,145705,132175,78800,77080,96842,72212,87985,88122,86257,87601,86633,82588,83627,114028883,7602,88450665,25578218,13668560,16536427,16768801,20392669,21084208,14019438,11558780,0,10247491,51129784,19556594,29140207,3954807,46900322,41565872,128643,13881603,19295650,25119888,15601461,14438948,HL
20212,A,3110931,삼성전자서울R&D(서울우면초등학교),160,29,16,17,30,22,46,22677,4011,2211,5251,5607,2395,3202,2527,4984,4591,4894,4233,1448,3633,3907,3475,3715,3655,2227,2065,752946579,100351,683334390,69612189,132045473,137250453,133745914,142909767,137382783,32032678,37579511,0,212671928,336407077,134886159,68981415,0,458481918,282508647,387667,123215162,337363613,210205210,64394085,5424829,LL
20212,A,3110932,서울시인재개발원,652,136,95,104,138,95,84,247584,43086,28874,46793,50851,34504,43477,50653,56760,38806,37659,38735,24969,38233,38110,37039,38498,38174,29638,27890,104196753,7512,101101898,3094855,20205731,20093075,20798403,21504459,18500230,2342297,752558,0,1129609,77688924,7432170,15122430,2823620,45009435,25155634,149248,11044694,18701260,22489788,10847097,6932981,HL
20212,A,3110934,우면주공아파트,2801,358,376,469,429,385,784,409604,62790,41263,71942,81821,52267,99519,108207,91484,55679,54899,57608,41727,61442,60132,59764,60647,58231,54058,55327,983907675,33652,821139700,162767975,121052101,187550077,192503394,172072660,147961468,86143759,76624216,74790,29185652,451882182,73893532,325440156,103431363,281814503,138828857,433809,26050546,81551740,95081492,107836449,109689329,HH
20212,A,3110936,더케이호텔(양재리본타워2단지아파트),885,99,143,167,125,148,203,182203,24247,21602,36563,40747,28651,30394,41069,40814,25311,25037,29240,20733,26885,27005,25930,26398,26600,25079,24307,1116544149,83295,981943411,134600738,191789014,202577749,177391926,234648728,175535994,63239878,71360860,0,137233581,541530618,144583514,235718106,57478330,423833609,309837594,838273,113910433,241524613,242118474,102487471,32791941,LL
20212,A,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),482,60,59,81,55,58,169,80510,8510,12800,16780,14690,12210,15520,10430,18060,13520,14300,16320,7880,12230,12790,11710,12690,12700,9310,9080,798638342,75352,767972484,30665858,169027973,146982662,159124039,153028108,139809702,8000853,22665005,0,111354722,557485642,72684319,56443009,670650,393998192,218418553,1171779,146172047,184601548,157474678,93280869,29715820,LH
