기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표
20223,A,3110490,녹번동근린공원,5043,526,753,699,788,811,1466,561157,75708,78764,88955,86952,84088,146690,179289,119037,56049,54071,77256,75455,80543,80244,79309,79292,78131,80045,83592,125356046,6226,111592838,13763208,18755488,19624106,29998205,15766450,27448589,11750292,2012916,928438,530536,42029433,3648526,49108357,29110756,73445965,37111359,0,8907361,27762597,30589458,30162649,13135261,LH
20223,A,3110491,불광중학교,1353,145,192,144,187,247,438,77801,15599,8094,8286,12799,12323,20702,24061,16605,8041,7543,11062,10488,11181,10952,10783,10812,10904,11403,11766,72541129,1997,34587643,37953486,9023741,5964030,1766055,8679544,9154273,16802001,21151485,0,233092,12577608,19111935,30555941,10062553,50644246,19278490,937785,2941756,3899558,13485535,26893517,21764584,HH
20223,A,3110492,하나고등학교,528,80,93,49,85,117,104,21296,5228,1844,2426,3630,3433,4735,2480,4645,3841,4096,4632,1602,2868,2901,2893,2837,2904,3472,3420,204280791,13898,98628841,105651950,14877897,20273744,17579737,19020646,26876817,51513748,54138202,0,11017941,54572739,88549392,49819360,321359,81801137,122311590,123339,49308195,64469914,38581188,34277352,17352739,LL
20223,A,3110493,북가좌초등학교,1328,148,195,190,177,227,391,418648,73704,48524,53446,70093,65652,107229,112616,80894,43590,43021,75594,62932,59401,58925,58903,58525,59135,61668,62092,58639333,2020,44259845,14379488,7840117,8071770,8548134,9420174,10379650,9325477,5054011,607964,361282,22288719,11682945,16772955,6925468,28050207,17247914,0,2840657,2223824,11193679,17560672,11479291,LL
20223,A,3110495,북가좌2동주민센터,6253,708,895,824,1016,993,1817,958182,141657,121453,140854,164816,145538,243864,298433,200218,95462,92407,141855,129807,136211,134766,132510,132138,132841,142811,146903,4531403393,163321,2982661089,1548742304,466994970,567822399,564943655,626817343,756082722,836464329,712277975,299619769,145995040,796827181,468054040,1870392064,950515299,2431457441,1984407514,33037962,844650478,875971154,947249876,997559520,717395960,LL
20223,A,3110496,모래내우체국,2057,235,300,243,293,334,652,896898,140997,107641,124328,146681,135936,241313,220871,165746,102898,115013,172795,119574,127321,125206,123304,124176,125960,135020,135909,1316039774,78802,821759936,494279838,174777805,132814772,147506161,174897899,191763299,240103444,254176394,135324862,80977276,177294123,120743639,432160055,369539819,816894964,444333520,14956210,128486372,212880499,270684925,411347555,222872923,HL
20223,A,3110497,가좌역 3번,179,4,8,16,18,34,99,83530,17620,9611,12347,14866,10928,18159,9398,16267,13842,15673,20168,8182,11413,11570,11502,11446,11596,13304,12698,177780896,1809,130821174,46959722,20241006,46617489,23110729,16267252,24584698,27617283,19342439,63446705,8530656,22311362,12164989,36231304,35095880,150971747,24114231,0,5272309,13005655,40566640,62750227,53491148,HL
20223,A,3110498,증산역 1번,3463,330,511,511,479,578,1054,1851668,198038,227189,283777,314338,296968,531360,490041,358002,202807,211203,329253,260363,261467,261017,259950,260203,261609,274217,273206,1717897397,45261,1087664580,630232817,207836981,178066993,221432986,181264519,299063101,349044326,281188491,70391847,15239971,104874456,135530314,881655910,510204899,1032791964,633529435,4072905,211571822,408219992,359076185,420384693,262995804,LL
20223,A,3110499,연가초등학교,6065,857,1075,761,947,998,1427,2527977,442127,472041,352012,355873,354477,551447,768168,554132,275692,252720,350982,326283,365570,362330,354570,356833,350700,359615,378358,159003910,5489,118144357,40859553,27283261,16158370,18143025,23919099,32640602,25369332,15490221,5901606,310134,19972050,10093628,70630982,52095510,108309934,48620886,117348,4516394,23807312,56931672,55904291,15653803,LH
20223,A,3110500,남가좌동현대아파트,706,167,74,131,137,87,110,22394,3782,1775,3443,4416,3878,5102,5364,4490,2795,2967,4148,2631,3089,3013,3069,3073,3091,3509,3548,79572943,1337,54292860,25280083,15150354,11175146,6256116,7956967,13754277,13023470,12256613,0,0,11591346,7386739,43271743,17323115,43901299,29136968,0,7034853,15155883,22209238,20058322,8579970,LH
20223,A,3110502,남가좌파출소,3811,457,546,499,603,578,1128,1347397,183643,207900,212007,225574,195044,323228,402115,269251,137196,140024,211410,187401,192437,192501,190166,189750,190473,195444,196625,2802149194,146205,1943059908,859089286,281809921,371653802,431018649,385360984,473216552,485342771,373746515,87893617,149206888,647739055,394243688,1171511874,351554072,1585445723,1109911063,8090065,219383474,459436548,711152833,744547560,552922556,LH
20223,A,3110503,명지대학교교회,5025,537,1317,607,669,775,1120,1877456,365240,551167,229182,210817,228432,292618,518196,405517,231328,216297,274427,231691,271662,276803,276520,272007,261397,255016,264051,2386488035,145302,1780696994,605791041,305477789,318155196,336551970,387367493,433144546,304853783,300937258,128074102,226011481,649791812,426477913,676884968,279247759,1081628133,875363757,71866188,568743156,332338476,457048540,401789513,125206021,LL
20223,A,3110505,홍남교남측,150,17,23,18,21,24,47,62348,7518,8789,10280,11307,10312,14143,11631,13971,8027,8885,12077,7755,8658,8539,8520,8493,8396,9514,10227,224151208,5748,149349052,74802156,27780216,26896793,32352754,27614053,34705236,42403674,32398482,0,1645026,33230629,11451195,146317969,31506389,137063720,69977581,323683,19235227,48334988,39013103,56243153,43891148,HH
20223,A,3110506,연희임광아파트,536,37,142,142,71,50,94,265414,24965,63685,56033,39751,31528,49451,55386,55214,36207,36927,50089,31591,36924,37403,37106,37655,37718,39526,39080,3376568,85,3310668,65900,968095,84728,1208159,921025,128661,65900,0,0,0,2303347,1007321,65900,0,3138074,238494,0,86298,130230,2985876,109834,64330,HH
20223,A,3110507,명지대학교,6472,670,1284,834,881,1006,1797,1662193,261214,371556,227383,242623,230456,328960,412966,326855,203212,207933,291531,219697,241234,245229,241747,241628,232038,230906,229410,4876769766,325440,3432390662,1444379104,641946687,653191391,653113797,706265412,777873375,782485787,661893317,378922161,188771000,849053461,632721784,1790939638,1036361722,2646776116,2130816990,117084609,1319158385,877980189,1108239055,957562155,397568713,HL
20223,A,3110508,서연중학교,2124,283,292,319,358,291,581,481372,50853,114360,92438,83553,62156,78010,110046,94593,64012,64665,89055,58999,67291,67739,68213,68994,69028,70547,69560,643297983,56079,397029891,246268092,71581912,67020802,62015869,96275903,100135405,122145681,124122411,2868073,145566674,195849074,176809254,121122576,1082332,225412175,338257000,2600911,109030503,154116738,142572331,107489179,47859515,LL
20223,A,3110509,연희대우아파트앞,3661,495,1020,772,456,371,547,935987,96541,333326,185539,119179,85420,115983,247408,188462,108318,116856,155509,119436,131507,129613,129551,133051,133377,140089,138802,2160860739,162679,1535065755,625794984,341999319,214590767,249424409,245087901,483963359,415653013,210141971,44157477,98870354,620098006,300668312,606234565,490832025,757456168,1253157389,51697523,466142885,287404200,233387294,273366302,698615359,LL
20223,A,3110510,홍연시장,1123,110,160,119,163,193,378,926944,124766,122536,141069,152431,152074,234067,302385,204603,93243,87746,121261,117707,131325,130515,129368,129054,128680,136366,141636,341775369,15060,262168070,79607299,42871365,73349989,46668925,45289618,53988173,47767578,31839721,0,3724918,112927613,60141915,145628394,19352529,199422352,115596129,221263,21586317,73163312,78162362,75541650,66343580,LL
20223,A,3110511,연희초등학교,5867,432,2347,1029,647,549,863,885766,70274,389704,138646,87916,80081,119147,244807,187420,102058,96536,137521,117426,127245,129909,129705,128417,125178,120831,124481,162636327,20631,153344444,9291883,25879060,36247459,29749126,31061991,30406808,5329759,3962124,0,24035536,79274319,25372392,33800430,153650,95551973,62739748,490639,68411579,24857556,12511235,27889644,24131068,HH
20223,A,3110513,연희파출소,991,166,172,149,178,127,199,254011,36919,51184,44670,41902,34890,44447,37456,49705,43047,41756,53234,28813,37465,38312,38720,37880,37660,33016,30959,1504467766,40203,930022940,574444826,132459917,181530827,185998817,181536012,248497367,304052964,270391862,11779897,26268260,499056680,284476801,539815646,143070482,628145021,606791353,2157967,192024071,282687285,240972093,298504607,218590350,HH
20223,A,3110514,서대문우체국,2037,74,951,349,162,176,325,758529,74583,374008,121647,64908,51701,71683,201268,157427,87279,82967,126769,102820,105890,106809,108114,107791,110209,111383,108333,132716166,6471,105714839,27001327,16890291,20019141,21321999,27745414,19737994,16546111,10455216,18081201,325827,32788390,11411650,45858239,24250859,85294985,43160943,1224845,68985598,29009449,8147205,16005421,5083409,LH
20223,A,3110517,서대문소방서,866,125,197,104,120,139,181,162689,26149,38474,19298,27082,22944,28744,39042,35764,21293,20420,26661,19512,23211,23635,23954,23622,23017,22220,23032,480538101,10304,298940951,181597150,15879135,57834760,69902657,69269582,86054817,98464222,83132928,189301,4894790,194643272,81897355,189796040,9117343,227971800,188647383,243152,51517527,74618450,64447188,130188951,95603914,HL
20223,A,3110519,서대문구보건소별관,3975,594,508,438,634,673,1128,1304265,226680,173487,156538,204909,194204,348447,404596,279048,127788,124283,188335,180213,186341,181594,183147,182818,179986,191174,199205,495823133,17699,356889880,138933253,68558453,81629934,52245962,81872328,72583203,71473997,67459256,0,28142669,177065093,39222391,200402344,50990636,240090080,147559760,178762,24720530,45075657,93116654,121893714,102664517,HH
20223,A,3110520,경의중앙 신촌역,1522,83,594,230,131,167,317,597168,56826,281128,97154,53716,50234,58107,119640,117131,82130,85898,119871,72497,82964,84954,86768,85744,85381,85905,85451,2556340874,83789,1651466849,904874025,283562646,168559822,456041477,409213283,334089621,479565579,425308446,275457454,4238271,439501995,254406854,1288252000,294484300,1263514430,1126184314,38266786,1205648940,345440536,222822299,526610365,50909819,LL
20223,A,3110521,홍제역 4번,886,86,121,123,121,158,277,632992,82105,83474,78658,89624,105835,193297,154773,128865,77861,76988,110842,83663,90354,89978,89660,90178,91374,91854,89597,1693382942,41328,1125484544,567898398,227346538,200781117,200450801,246546896,250359192,310114491,257783907,79081427,1386707,141351483,103209689,854763493,513590143,996984051,599392276,19077685,351895483,361653620,289514156,397832115,176403268,HL
20223,A,3110522,홍제역 3번,1328,115,197,164,199,209,444,217895,24381,30180,30986,33290,37640,61416,54591,40982,22576,23240,39712,36794,31537,31909,32110,32011,32107,29792,28428,43298609,4946,34364869,8933740,6819603,7255609,6759358,7938330,5591969,4283876,4649864,0,4506092,18424001,10823536,9347113,197867,14864345,25713532,351201,9940557,11655210,6617459,8757799,3255651,LL
20223,A,3110524,연희세브란스병원,233,19,94,41,25,15,39,143696,10980,47867,25984,19123,17177,22564,15282,34072,30651,29951,23308,10432,22333,25109,25428,24888,22049,13297,10593,2265355147,122805,2081711923,183643224,337800868,387862517,415256271,473345696,467446571,152484114,31159110,0,128701688,1297369861,290846031,501740754,46696813,528360275,956006144,20501604,459964663,317922226,253265251,286705910,146006760,HH
20223,A,3110525,홍은종합사회복지관,578,100,54,83,96,79,166,321498,55519,37033,40533,47078,52778,88555,67173,62475,41253,45261,65398,39936,44714,44179,44483,44943,45057,48410,49713,370687444,43970,264085109,106602335,43405766,54091664,57475482,49764137,59348060,60472242,46130093,176400,48786669,139969294,67447861,94122067,20185153,213729083,137827904,2932829,36574256,80254425,93739440,83979938,54076100,HH
20223,A,3110526,봉원사,1199,117,395,176,123,150,238,137556,20460,46160,22603,14341,14051,19940,28059,33128,22898,21099,19441,12930,20584,21778,21998,21664,20164,15918,15451,774227345,13727,749601689,24625656,60248506,178685398,273673061,70307249,166687475,24601125,24531,1892928,48654374,305954975,334812311,76175021,6737736,56045383,85847766,6214660,39172747,15655864,31317516,24258148,25274212,HH
20223,A,3110527,홍제역 2번,1923,175,285,275,250,350,588,559405,86180,69387,86938,82062,89069,145769,156089,110540,61202,64018,93684,73874,79632,77674,77443,77290,78273,83243,85851,487199524,17041,344924169,142275355,72519982,61713564,62790282,61431841,86468500,84644448,57630907,1972199,777082,137504924,55207127,249296266,42441926,247792183,183770567,1803746,27545429,70232708,104829466,125888964,101262432,LH
20223,A,3110528,서울여자간호대학교,1547,224,218,245,210,219,431,861084,148035,101565,108678,128856,142107,231842,220769,169312,96629,104170,152075,118128,124228,123190,124818,122051,123928,120450,122419,656548850,35827,467216755,189332095,78696716,74889219,94634470,124600831,94395519,97585520,91746575,37250637,39270789,132066788,85010968,245321657,117628011,305063939,272688187,4271407,72415674,108429817,132924402,135519124,124191704,LH
20223,A,3110529,홍제3동주민센터,3374,300,427,339,471,584,1253,1083543,159076,124824,143751,148476,177729,329688,287269,219748,125900,125667,180848,144110,154541,152261,152725,152100,153433,159714,158770,1273119333,60358,896414340,376704993,151678451,159997889,202576561,165693925,216467514,221330059,155374934,60635828,53428565,166450129,141623333,525711533,325269945,758740840,455118275,8279475,141906788,247012505,303376953,299371463,213911934,HH
20223,A,3110530,아현역 1번,247,15,32,31,29,47,93,197816,35804,28875,34798,31043,30585,36710,60541,43370,21095,19653,27505,25651,28609,28782,28890,28613,28286,27436,27202,307455693,10660,212881038,94574655,39960911,39261548,50081638,38862746,44714195,67537495,27037160,2653428,31021703,89714297,29303051,102680813,52082401,194616501,95461698,73729,11972743,35876557,91532186,88781704,61841281,HH
20223,A,3110532,아현역 2번,2046,174,309,223,319,386,635,1078515,150909,146738,194274,196131,179704,210760,177562,236840,172061,176771,200510,114770,160294,165756,168801,166631,161320,128433,127281,717618370,41742,543972159,173646211,94807386,105218561,106030479,115865109,122050624,95145170,78501041,12663339,22146936,163127676,96063857,297079086,126537476,409764194,263360283,4088501,58373818,100490330,123639319,208753367,177779139,HH
20223,A,3110534,경기대학교,1614,162,297,209,196,283,467,598110,103100,83166,88926,94590,98948,129382,158403,130610,73533,71397,90505,73661,86703,87757,86160,85809,84375,81302,86004,8458083,160,4965041,3493042,283987,411781,1509864,1259010,1500399,1419935,2073107,0,0,520643,638971,6711562,586907,4714185,2503821,0,714701,738367,1135949,2844605,1784386,HL
20223,A,3110535,영천시장입구,1293,103,215,152,180,214,429,1107205,176763,130017,159632,193418,184920,262456,314795,229828,122469,117293,172737,150084,159198,161810,161716,160986,159014,152724,151758,284604336,10981,206581513,78022823,47808226,34210898,35342639,38073526,51146224,48347834,29674989,3125617,7426537,105790315,44105532,103683704,20472631,125259551,104036805,1230231,21650316,38887419,46262508,63844848,57421029,LH
20223,A,3110536,돈의문센트레빌아파트입구,690,45,147,88,98,137,175,100223,13650,14724,16375,18713,16876,19884,13951,19896,16983,16968,21426,10999,15002,15922,16058,16088,15335,11220,10596,180142642,6198,147882431,32260211,28344495,24363569,28524531,28119266,38530570,20140233,12119978,1565038,686122,72850283,21258725,60971752,22810722,94176655,44156205,45363,17716125,31685512,35533750,31052578,22299533,LL
20223,A,3110537,충정로현대아파트,1051,129,233,210,161,114,204,445490,35392,75942,105715,94166,71042,63233,55890,106075,82403,81378,79136,40609,68976,74535,74401,73499,68929,43259,41889,741030258,30673,673257930,67772328,116051115,136250157,137616524,153747582,129592552,35424814,32347514,0,7360045,368992543,58425455,258612225,47639990,305259702,202210046,1044726,62918773,123797341,135734873,117771473,66202562,HH
20223,A,3110538,충정로역 3번,422,15,88,136,65,39,79,372476,26636,56964,85700,76417,61226,65535,70101,85035,59112,58005,61310,38914,55616,59302,59831,59269,56236,41673,40551,1193583915,31123,1116807078,76776837,165934352,223476454,233007238,241384556,253004478,63466728,13310109,1461962,11584580,329408606,44627242,561039153,245462372,511775869,347583279,512989,138600391,255046096,232898592,160556811,71744272,LL
20223,A,3110539,미근동,460,21,83,94,55,64,143,277141,19520,38157,74769,71974,44471,28249,30756,69341,57550,55843,44884,18769,45167,49861,49863,50018,45118,19469,17646,3372403081,117030,3214346345,158056736,535492281,631676234,677941320,714249817,654986693,111891486,46165250,725694,40211281,1773975673,150879348,1061242943,345368142,1401723935,862660042,81275,236331908,644683887,674873389,529940527,178472989,HH
20223,A,3110540,망원나들목체육관,2776,342,416,499,456,426,637,578992,77345,83538,115000,100436,83965,118708,200257,124213,47036,43312,76634,87539,81097,79906,80944,80432,81544,86339,88732,160139302,3290,103355142,56784160,14405043,16196014,25920886,19636086,27197113,29543861,27240299,20554487,443615,19289920,8881711,64342512,46627057,84335404,61199309,0,21947635,39899905,33621492,33145529,16920153,LH
20223,A,3110541,동교초등학교,4944,739,750,751,854,718,1132,1173294,168120,173500,212462,205928,168481,244803,330237,232251,125860,129631,196190,159126,165809,162915,162150,161616,161948,175969,182888,971947559,67856,623227496,348720063,101119396,75677621,123956021,151390184,171084274,195651762,153068301,10201202,50826505,271803927,228685908,301824325,108605692,401533777,537375438,7526990,247665797,226045142,240231847,149227168,68212276,LL
20223,A,3110542,마포구청역 7번,5276,694,875,863,860,817,1167,1487480,174521,244422,279275,269738,206640,312885,411357,307196,163321,160418,242634,202555,211268,210697,211043,209762,210310,216454,217944,1172543612,89582,817823163,354720449,151136986,153074675,162093639,161934381,189583482,200500796,154219653,68270377,97815266,189321099,141536418,444270585,231329867,596348805,517350707,4469204,211789423,269672963,267004204,235430473,125333244,LL
20223,A,3110543,중암중학교,994,167,150,157,168,131,221,151630,31192,19960,21328,26282,22766,30102,37002,32388,17897,18950,25969,19425,22381,22071,22093,22262,20742,21244,20834,8300832,1403,6397805,1903027,748121,1162022,1367810,1053310,2066542,1303943,599084,0,877569,3842227,3304156,276880,0,3549754,4751078,0,984822,2565204,3222871,1194498,333437,HH
20223,A,3110544,망리단길,12727,1364,2275,2489,1939,1754,2906,5172563,549868,1020993,1178923,844458,639700,938622,1399011,995708,570646,595288,893790,718122,721793,721548,719108,721898,733289,777550,777378,9695634793,471546,6050154833,3645479960,1002951855,1026621997,1160733256,1238991194,1620856531,2094415178,1551064782,549900023,148146941,1575232991,1320176999,3923163579,2179014260,4581766881,4624411638,79451499,2951217993,2685691378,1561749411,1269458749,658609485,LL
20223,A,3110545,마포구청역 1번,5110,259,2037,1457,614,371,372,532601,42384,124840,118025,85428,63574,98351,158757,119236,54490,51159,75527,73431,76182,76895,76353,75611,75030,75537,76991,3113846095,225381,2349009796,764836299,381527826,436361450,579781428,448091645,503247447,432084775,332751524,77692724,241549170,949207649,420330201,1079756517,345309834,1538703070,1288633527,17883467,560472249,719073557,712836790,551102025,265968509,LH
20223,A,3110546,양화대교북단,2596,256,493,567,387,335,558,779887,89781,147930,177460,129776,86740,148200,251882,170113,78291,74699,105575,99326,111704,110985,110643,109864,108978,112475,115238,349439084,28494,221779802,127659282,50136072,31685539,39357129,47847730,52753332,59480714,68178568,2094651,8588061,156095192,83233357,92456937,6970886,141452821,182347491,12449163,89326811,73378682,58584360,58966947,31094348,LH
20223,A,3110547,KB국민은행 망원동지점,2491,327,405,342,396,368,653,816822,98466,133576,145799,141011,126157,171814,201354,154171,97208,102885,151673,109529,114921,115841,115681,115138,116689,119259,119291,2507665817,111451,1791803661,715862156,319808239,329247728,349087028,344264925,449395741,425730320,290131836,272877421,60874760,434573284,255371083,964389087,519580182,1432118316,834102826,7265100,397593702,525906152,503284344,534967971,297203868,LL
20223,A,3110548,마포구청역 4번,2724,286,494,530,450,421,543,1200404,134390,215050,253031,217801,161415,218717,290700,249724,148237,147456,208566,155719,168443,170335,170194,169724,169759,175129,176818,1435049275,56135,1012109389,422939886,167929913,168233259,202201124,234872830,238872263,235951282,186988604,13871421,40598731,332790166,170564910,664043283,213180764,766822369,480455062,3730784,167700026,227089572,260558119,341963105,246235822,HL
20223,A,3110549,새터산,2629,351,413,439,433,361,632,1202806,199380,194975,203576,206996,166051,231827,332794,251754,131693,132146,194748,159671,171087,170238,168546,168061,166974,175664,182234,558397415,19512,342726030,215671385,41390209,68200570,78569100,64198498,90367653,115245844,100425541,0,1423813,194030143,79420016,245524009,37999434,277660223,212814835,1536807,58850007,100910654,113702864,128214974,87259749,LH
20223,A,3110550,합정역 8번,5796,608,1144,1237,876,753,1178,1731190,171713,354961,419340,292826,212274,280075,455517,343198,203153,207137,301003,221181,244188,243929,243468,244883,244337,254317,256067,7226185944,216629,5129790693,2096395251,764915280,911355791,1016436740,1050561951,1386520931,1386629451,709765800,307891712,104635856,1133701998,598529710,3120979540,1960447128,3632318033,2715277913,21002084,1705918104,2069756137,1078427796,920278813,552213007,LL
20223,A,3110551,성서초등학교,4111,689,619,617,810,584,792,1354206,246058,192782,227461,282649,176218,229037,395598,284745,150980,145212,203895,173776,195760,195021,194141,190971,190317,191573,196423,935839166,32493,685181732,250657434,105473228,142289789,120744706,155578913,161095096,138103998,112553436,70949696,23662021,90817441,63715593,401802683,284891732,518709699,305701002,3472561,131404753,195428914,267184562,168940929,57978983,LL
20223,A,3110552,성미산체육관,2263,276,347,367,351,360,562,758256,111542,118879,146172,145464,105628,130572,179122,168507,105102,101582,121689,82255,109079,110538,111041,110501,109470,104135,103493,1068974542,41653,854515289,214459253,180037609,169630595,160306644,165963726,178576715,117526704,96932549,20005821,15540848,489997953,81345374,320783270,141301276,537427783,254318810,2098178,101499421,151629217,245081525,186426947,105011305,LH
20223,A,3110553,가좌역 2번,3390,374,526,557,525,530,878,717056,131116,118328,114339,119381,101208,132684,203324,154384,82613,80342,107935,88456,102499,101408,100271,100333,99706,105156,107683,613034805,20326,450299952,162734853,82659848,63348931,95988729,85149766,123152678,84527364,78207489,44274087,4742844,126437610,35353371,242741754,159485139,352130026,199108101,1823019,61421177,119550924,130609129,148839943,88993934,LL
20223,A,3110554,망원역 1번,4439,434,801,880,726,618,980,860226,73327,186865,202670,162101,107202,128060,177224,171157,120319,123789,158346,109391,125390,128615,128281,127602,125337,113770,111232,1074490718,86785,876141399,198349319,164968465,169959120,168467053,181713616,191033145,145753989,52595330,276129,103114396,485002232,171811924,278679078,35606959,551670600,359514694,2590578,157253614,223189993,203133782,196109137,128908178,LL
20223,A,3110555,홍익지구대,255,25,50,53,41,36,50,202958,16730,50818,50807,33106,24247,27249,39074,37600,30758,31995,40247,23285,29339,29951,30195,30224,30192,27593,25463,1017611590,33108,739149728,278461862,123653269,142953987,132554288,149930766,190057418,150600196,127861666,86061503,9169219,128174860,55441900,435294573,303469535,508130635,332428369,2223147,258967984,323413721,125702147,88450961,41801045,HH
20223,A,3110557,홍대부속여중고앞,3220,348,580,640,630,438,584,847294,99524,168203,174519,168056,108030,128961,221937,178983,106086,105224,132624,102441,123027,123558,124236,122971,120221,115693,117589,1501048654,75121,1166423657,334624997,231934678,206495371,232712767,228779061,266501780,200175897,134449100,63256517,30194445,414576509,122644922,606823030,263553231,727894899,462997605,2730213,271942039,317107491,268612394,222829839,107670534,LL
20223,A,3110558,경성고등학교,8597,941,1502,1610,1376,1226,1942,2710783,360767,444515,544171,495915,356060,509354,766378,583503,302073,289992,410191,358643,389690,386102,387924,385560,380244,386033,395231,5113839836,145865,3153690948,1960148888,655286128,567898307,538062176,629810514,762633823,993732070,966416818,20820117,76457164,1374826719,787173770,2430535916,424026150,2775035178,1727554112,4856308,439005754,980858633,959906518,1153971633,963990443,LL
20223,A,3110559,성산중학교,2482,207,503,550,349,325,548,910507,87820,237722,240821,141853,86316,115975,214288,176686,121954,123201,162490,111887,127525,130266,130295,132372,134307,129786,125958,4475201222,266530,2833569657,1641631565,478321761,514113591,538041552,570042865,733049888,879658310,761973255,115106483,177098376,1378220811,1030945442,1442978285,330851825,1837396357,2306018991,46930277,1659972446,1375005994,483583739,380110055,197812838,LL
20223,A,3110560,마포FM,1546,139,347,293,230,208,329,1048241,130078,220840,209927,187439,124382,175574,304874,224519,121727,114676,150048,132398,152168,153096,153889,153103,150098,142230,143655,370935290,19396,309344548,61590742,58467433,64056055,60168483,65882042,60770535,47788298,13802444,94357,8482675,198081282,34587325,102718952,26970699,161886974,101731309,1003115,44689881,45520081,58015218,63693297,50696696,LH
20223,A,3110561,상수역 4번,2175,127,546,510,280,269,443,802231,60589,215443,211878,115176,76395,122750,222452,163104,90955,89850,129102,106766,112672,114338,114790,114341,115754,116092,114244,1614129734,51214,1070357923,543771811,152197631,178793408,205927464,227074586,306364834,326916566,216855245,192720894,3308189,170476681,113324205,528845880,605453885,762682630,696323667,5919290,582665303,545308872,163495604,97937884,63661382,LL
20223,A,3110562,연트럴파크(연남동주민센터),2902,293,585,596,470,362,596,975415,94264,264986,230791,152760,97187,135427,223682,169721,116939,137755,201393,125923,132655,131372,133106,133625,138718,155519,150419,1619679875,87382,952382814,667297061,155692080,151742213,180739168,197113508,267095845,377824445,289472616,50692393,14755210,257339008,390313068,588874787,317705409,531875525,1047740030,30546780,775387966,466083321,154843622,121725887,31027978,LL
20223,A,3110564,홍대입구역 3번,571,38,161,125,84,58,105,784971,85355,308063,166865,100314,60789,63584,104735,115577,117017,143790,207766,96088,102435,104179,107011,108989,116057,130765,115538,5075512175,171582,3187882096,1887630079,581975564,515539606,558945458,661940664,869480804,1081557840,806072239,357370592,15843872,586837936,655738293,1960781442,1498940040,2087335545,2612891041,124031799,2109299681,1236452185,643034175,487313407,100095342,LL
20223,A,3110565,홍익대,1544,93,628,276,160,170,217,420798,57469,170466,69816,46158,37030,39860,124083,87715,48662,48607,62069,49662,57908,59512,59912,60272,58835,61845,62515,239567152,14692,144852521,94714631,21854319,26117538,32745866,30676955,33457843,47370756,47343875,16716462,4551466,88290678,55178678,58427828,16402040,102205060,116181686,8506338,70620293,56141969,43718163,32357176,7042808,LL
20223,A,3110566,경의선책거리,1846,117,493,430,246,223,337,1596789,195694,561255,324793,218494,131659,164894,276544,279155,235226,268354,353579,183932,214987,219183,222477,225752,232808,248112,233470,4400202506,308593,2809678270,1590524236,463620479,478594953,501656424,608081600,757724814,971349108,619175128,250904029,160834908,892468634,910047641,1359786879,826160415,1637861703,2410908493,173658527,1842936653,1065501266,481816484,383338510,101518749,LL
20223,A,3110567,광흥창역 6번,298,17,82,62,43,24,70,270768,53860,35469,43516,51074,37928,48919,55420,56000,37040,38750,52955,30604,37995,37991,37941,37788,37953,40135,40963,136673080,6954,122105563,14567517,20646059,26947316,25619457,24277525,24615206,13449100,1118417,0,2912396,43803862,14709003,46110286,29137533,78149473,43518289,243906,18064877,14777794,33991742,32405044,22184395,HH
20223,A,3110568,광흥창역 1번,329,62,56,43,54,51,63,284565,50410,37325,46710,50593,38386,61141,77063,59841,33890,36584,44511,32675,41279,41264,41175,41107,40352,39711,39678,270237609,9603,233753613,36483996,35147235,54650027,46786757,52781476,44388118,27764104,8719892,0,1890107,86087600,12250399,144158042,25851461,118584111,82741348,1211253,23105794,56016847,54979340,46355164,19657063,LL
20223,A,3110569,홍대땡땡거리,1907,99,606,377,247,227,351,911551,92979,331687,167254,106653,96624,116354,218625,180273,115798,118095,164472,114287,125887,128613,129461,129280,130325,135272,132711,3286280258,165761,2234233891,1052046367,355841054,383948159,474332907,481915052,538196719,605634867,446411500,228870453,150083621,515919740,374400935,1126351435,890654074,1553851306,1442211084,27151441,951952960,802226801,522865802,469780089,222085289,LL
