기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표,연령대_10_총_인구_수,연령대_20_총_인구_수,연령대_30_총_인구_수,연령대_40_총_인구_수,연령대_50_총_인구_수,연령대_60_이상_총_인구_수
20201,A,3110790,대림1동주민센터,3471,271,536,425,469,667,1103,710416,72206,88776,103286,106405,125132,214613,169946,141106,83677,85571,132350,97765,99753,98456,101689,97764,98238,106408,108109,473099914,23461,301439450,171660464,70268715,58388749,56200194,41200690,75381102,95303661,76356803,26453890,6433531,72999121,59831857,184179405,123202110,301649755,157594802,3663522,71502177,94993823,97129906,142752253,49202874,LL,72477,89312,103711,106874,125799,215716
20201,A,3110791,신풍역 3번,237,42,19,56,33,28,59,102651,11666,12775,16216,15731,18222,28040,20665,21179,14242,13937,20078,12549,14416,14335,14505,14301,14443,15267,15384,205257339,4245,168957700,36299639,30117173,39071037,35538411,30472080,33758999,16351354,19948285,0,655021,55729381,20742180,103189140,24941617,85067976,40988883,0,10557901,16538845,31203234,29329788,38427092,LH,11708,12794,16272,15764,18250,28099
20201,A,3110792,영등포역 2번,3941,350,548,609,523,710,1201,2495641,366141,309353,364399,382280,440423,633044,694895,512563,273938,275143,408362,330739,348804,344446,347065,344802,346501,376193,387830,210786766,12636,135109871,75676895,28354659,22466586,30091098,26479550,27717978,49024540,26652355,6734572,4474684,34562163,22668705,93096443,49250199,138532739,63183899,1402237,33117535,46024171,48885082,47147902,25139710,LL,366491,309901,365008,382803,441133,634245
20201,A,3110793,대림썬프라자,1,0,0,0,0,0,1,20329,2465,2712,2916,3106,3354,5775,3036,4013,3208,3418,4418,2236,2797,2762,2872,2790,2796,3069,3242,136427318,3967,88846558,47580760,16989813,13484783,19917906,16766152,21687904,22578933,25001827,0,500375,57955988,19069079,53274174,5627702,65957755,54975446,245364,5435992,9955638,36163187,41186822,27946199,HH,2465,2712,2916,3106,3354,5776
20201,A,3110794,영동초등학교,3061,171,1147,1024,305,189,225,726277,76829,185353,178617,109895,74508,101077,195659,156539,90926,88278,107924,86951,105950,107934,107524,107450,105560,95991,95869,454870324,23050,375733427,79136897,76840422,80774428,70906635,76632321,70579621,39537825,39599072,241048,13402193,147048321,29816593,184559633,79802536,251367367,111943817,1448627,57992886,103452954,77719240,80440433,42257049,LL,77000,186500,179641,110200,74697,101302
20201,A,3110796,한림대학교한강성심병원,1105,79,262,395,137,95,137,148057,9088,30621,39945,25530,20249,22624,40596,34068,18157,17045,20489,17702,21404,21605,21448,21518,20910,20357,20815,202790871,6148,155567634,47223237,31378330,26293065,34204231,29188935,34503073,24986198,22237039,0,1503235,53614015,8667299,103380112,35626210,122929836,63849103,0,23995327,57471414,51895453,30908852,22507892,HL,9167,30883,40340,25667,20344,22761
20201,A,3110797,KT대방빌딩,217,15,22,37,26,25,92,112755,20609,14273,14392,16960,17665,28857,19288,22648,18146,18944,22099,11630,15712,15627,15925,15686,15574,16995,17238,12828713,1282,11010025,1818688,1140465,3054436,1638454,1939929,3236741,651982,1166706,0,494538,9034195,1469767,1830213,0,6927103,5261457,36333,1906643,1404538,4323881,2911212,1605952,HL,20624,14295,14429,16986,17690,28949
20201,A,3110798,신풍역 2번,565,71,77,83,83,96,155,200293,26066,26138,33551,29457,33097,51985,49328,41641,24602,24784,34666,25273,28257,28023,28733,28032,28122,29413,29714,292182794,4720,179092613,113090181,36298364,23083502,32170895,36908918,50630934,65017991,48072190,551467,0,27017957,23164253,177471362,63977755,192525336,72292864,2706228,34389684,46085397,53488763,79367551,48780578,HL,26137,26215,33634,29540,33193,52140
20201,A,3110799,영등포본동주민센터,627,39,112,104,66,122,184,214132,21451,27183,33748,33793,38908,59050,60361,42905,22952,23288,35627,28997,29703,29053,29610,29269,29514,32788,34197,66055217,1121,50416795,15638422,14845913,5839762,2784431,12191811,14754878,1464209,14174213,1964976,0,29646019,1400969,18010947,15032306,25292330,21740779,0,1499710,6595493,15749214,18997840,4190852,HL,21490,27295,33852,33859,39030,59234
20201,A,3110800,영등포동성당,858,27,272,314,87,67,91,146233,4031,37142,42593,21223,18944,22301,30081,32391,23264,22717,23264,14515,22096,22691,21977,22262,21838,18150,17217,72316419,2965,68789379,3527040,8861178,15375118,15041714,12251188,17260181,3405757,121283,60641,162629,47071415,5553577,13125116,6343041,23689590,36925337,0,4069604,14605751,20975468,14471474,6492628,HH,4058,37414,42907,21310,19011,22392
20201,A,3110802,신길동홍어거리,1360,138,217,184,198,257,366,546319,54061,65064,74902,98089,99420,154782,146862,112109,65394,63642,88306,70007,79006,78202,79365,78612,78193,75651,77292,234533012,8535,159211280,75321732,23778508,22811391,28727075,38893041,45001265,40358609,34963123,4319196,9913347,33136502,32383782,118109737,36670448,141549263,65082384,43802,10150305,34767759,52456217,70250977,38962586,HL,54199,65281,75086,98287,99677,155148
20201,A,3110803,신길2동우편취급국,2847,279,324,355,413,513,963,1325720,156869,156331,209695,203903,226204,372718,400334,269019,134473,132602,204806,184486,185120,181995,184501,183298,182899,198985,208919,981842308,12262,619177407,362664901,97469129,111121571,136845248,145466755,128274704,174167521,188497380,3226156,0,203772279,136159104,533263981,105420788,507365564,345813336,0,41514304,112136860,217730404,278019022,203778310,HL,157148,156655,210050,204316,226717,373681
20201,A,3110804,신풍역 1번,2299,174,331,293,339,416,746,1093514,143593,155761,187778,172697,177819,255868,290114,219683,128095,129476,184511,141636,153216,150191,152233,151467,152155,163990,170262,1581685727,39781,1021620127,560065600,164940527,173810872,201620868,220806185,260441675,285766341,274299259,19994131,859664,307451918,194165543,805150845,254063626,980521568,518747461,2706112,161938120,287633024,370968497,352892809,323130462,HL,143767,156092,188071,173036,178235,256614
20201,A,3110805,신길새마을금고신길4동지점,645,38,153,65,95,97,197,289460,36740,41367,41204,43467,55095,71587,80982,59522,33061,31709,46075,38110,40494,39467,39959,39611,39620,44240,46069,70856491,4510,55462069,15394422,8069807,9118083,11673629,11007701,15592849,8157112,7237310,5390548,524085,18143362,5066968,24970401,16761127,39691014,19051642,279950,7237841,11650257,16255462,16274620,7044525,HL,36778,41520,41269,43562,55192,71784
20201,A,3110807,신길역 3번,1793,46,859,582,145,79,82,388849,21647,99947,91868,63987,55673,55726,86019,88376,48890,50702,68147,46716,56446,56996,56675,57004,56661,54371,50694,159029509,3045,147714202,11315307,43766017,17342869,11034955,32910176,42660185,6237826,5077481,0,2787942,46662985,3107231,87917519,18553832,51748253,14850854,46725,18725158,21501419,11572295,12284856,2468653,HH,21693,100806,92450,64132,55752,55808
20201,A,3110809,장훈고등학교,731,83,100,89,110,129,220,507821,67998,57318,69887,83963,77305,151351,133057,91584,57501,60077,92766,72835,72717,72470,71174,72436,71583,73893,73548,702297699,13600,539035061,163262638,89246145,102538622,94499510,119294485,133456299,96101132,67161506,32340482,147989,74616235,33404710,377252493,184535790,369472179,158971063,1761587,95169045,126971740,115092338,109505230,79943301,HH,68081,57418,69976,84073,77434,151571
20201,A,3110810,영신초등학교,3562,364,539,516,468,592,1083,1668259,196568,209065,237074,259460,279318,486774,420883,339520,199714,205247,288414,214480,235997,235753,235590,236351,234683,244680,245203,1284600986,50735,911449083,373151903,155009334,191350601,184992823,191479779,188616546,197280855,175871048,66735225,8391107,205092817,112977289,635503906,255900642,821457412,395358753,1472138,149790117,248242931,322173413,323080583,172056986,HL,196932,209604,237590,259928,279910,487857
20201,A,3110811,보라매역 4번,1730,160,346,333,251,225,415,477641,57601,82845,88456,72581,66400,109760,154691,98435,48288,44976,65496,65755,69017,68792,67765,67868,67627,68043,68530,542083301,22357,410439427,131643874,79336255,86883278,81322095,79712438,83185361,65639444,66004430,31631517,25004675,184725048,52877784,197053015,50791262,293412575,163165406,1202459,48018833,84916179,112400094,129928889,80111527,LH,57761,83191,88789,72832,66625,110175
20201,A,3110812,신길6동주민센터,1446,122,320,283,197,213,311,626526,90764,107792,117026,96058,81092,133795,165812,130325,73761,71498,104095,81036,87855,88017,87440,87316,87541,92421,95937,1468895062,48546,1138624235,330270827,192444197,238028640,228229617,226082678,253839103,193711305,136559522,64376446,20820523,319737031,127405597,635647014,300908451,745505714,423301502,6817123,150937062,260502645,317461122,264449120,168640144,LL,90886,108112,117309,96255,81305,134106
20201,A,3110813,보라매역 6번,2178,228,421,379,283,318,549,1216450,202001,159871,194322,191104,185311,283840,331938,245924,138051,136641,199740,164156,173690,171939,170158,169748,172266,178156,180494,605494498,17315,454894138,150600360,94808517,91785385,84753214,92691435,90855587,83797843,66802517,41686078,2871165,124713283,44059791,260260197,131903984,334801628,159614457,3927548,43750616,93466088,135685966,141109222,76476644,HL,202229,160292,194701,191387,185629,284389
20201,A,3110814,서울지방병무청,3517,389,594,532,526,583,893,1247604,237282,197465,175824,200548,173131,263354,335537,260284,145158,142133,202729,161764,175040,174814,176328,175334,173222,182111,190757,443519697,22165,316947469,126572228,51236915,59596598,56872645,72330197,76911114,55666453,70905775,10743730,15336208,149844029,59541893,159467357,48586480,257668643,149427377,711857,28430712,61585124,86921799,132800800,96645730,HH,237671,198059,176356,201074,173714,264247
20201,A,3110815,공군호텔,5023,446,1081,906,723,742,1125,1726040,213928,352527,285186,248599,243467,382334,478621,364579,201238,194848,263266,223488,247079,246772,246245,247500,242820,244946,250677,3159437083,170806,2326067885,833369198,421001872,459346346,447580755,456849925,541288987,471586252,361782946,302542898,87646814,602095645,243547868,1111672039,811931819,1928155985,946179038,18165790,730813642,659401230,594638505,640339640,230976213,HL,214374,353608,286092,249322,244209,383459
20201,A,3110816,대방역 6번,1866,134,295,369,276,291,501,557769,61061,112579,105984,88969,74718,114458,122158,124565,66984,68419,105848,69794,81271,81258,81112,81106,80646,76323,76051,57190952,3400,52535108,4655844,11404010,17119621,10120140,7104385,6786952,2564428,2091416,0,4068506,28001180,5877606,17840577,1403083,28111066,7638705,0,4282366,4197012,7739589,13743114,5787690,LH,61195,112874,106353,89245,75009,114959
20201,A,3110817,대방역 4번,757,29,264,200,74,69,121,326061,28837,78030,64821,44829,43172,66371,82260,69426,38594,37719,56087,41977,47311,47459,47423,47373,47033,45099,44362,53419795,1433,39647066,13772729,8644387,8534761,9941178,7409092,5117648,8032087,5740642,2045454,74866,5494653,895722,28262038,16647062,34326209,10117649,0,12066847,13446527,10842249,5064172,3024065,HL,28866,78294,65021,44903,43241,66492
20201,A,3110819,신대방역 4번,5140,587,834,750,763,850,1356,1031512,85310,199103,191017,156912,168693,230476,288097,221235,113349,111007,162700,135124,145175,145533,145076,144661,143603,150651,156812,1595410214,59425,1075999771,519410443,199820056,195019302,214728420,226867355,239564638,257610239,261800204,97453341,35415107,326600593,185038345,630084221,320818607,938379459,496414032,5956857,227251719,328536501,330673543,325395448,216979420,HL,85897,199937,191767,157675,169543,231832
20201,A,3110820,성남고등학교,4099,759,744,669,765,553,609,997481,198379,167297,155679,164931,130450,180746,300370,217528,105637,98220,144637,131090,141817,141118,139322,139318,137071,147559,151278,290682289,20696,199004590,91677699,38066844,46885099,32485173,38672806,42894668,45840191,45837508,33196915,20725441,39550214,29071790,109402236,58735693,150125563,124454370,3877949,63349503,50818344,75369807,60891674,20272652,HH,199138,168041,156348,165696,131003,181355
20201,A,3110821,보라매역 2번,6423,798,1169,1112,999,968,1377,1488369,199739,252540,264770,242616,199503,329201,457524,319173,156555,146837,211265,197015,211077,210710,210402,211630,209654,214076,220820,258035576,11732,205047670,52987906,41360114,47565018,37589040,40127339,38406159,37560516,15427390,0,2602553,85763498,26741804,109620686,33307035,122013119,79085019,461242,24844017,37770869,44190961,61998623,31832427,HH,200537,253709,265882,243615,200471,330578
20201,A,3110823,신대방삼거리역 3번,3361,347,849,652,468,428,617,930717,107075,177709,167278,140590,121912,216156,231560,196407,112156,111230,157786,121576,132533,132650,133437,131985,130578,132581,136955,171225528,5498,112303339,58922189,15544387,23642702,19968020,26536448,26611782,30372031,28550158,1850436,869401,44957739,26536055,76844134,20167763,90037375,67520163,188515,6855131,30003339,35490366,50373416,34646771,HL,107422,178558,167930,141058,122340,216773
20201,A,3110824,대방역 3번,625,96,148,125,113,64,79,234426,41091,42834,33474,42157,31712,43160,40607,50412,36358,35453,45610,25986,34304,34874,34163,34267,34031,32481,30306,768779743,33204,524406144,244373599,89716394,99240689,103747269,117885444,113816348,130963859,113409740,0,7022580,218795317,122756627,335688241,84516978,375640375,271991293,4867490,82623884,111441855,176036375,209591379,63070688,LH,41187,42982,33599,42270,31776,43239
20201,A,3110825,신대방삼거리역 1번,9074,1069,1771,1740,1274,1207,2013,1629085,224508,283488,291624,238702,216236,374528,503037,341753,160399,150932,240385,232580,230366,228950,223858,226380,230262,241139,248131,137683000,9828,89052131,48630869,15290737,15259380,17854778,16565862,24081374,23531620,25099249,24692917,5455823,7993696,16580040,38627608,44332916,81502645,54942565,2870337,41175838,42033779,29160911,16460790,4743555,HL,225577,285259,293364,239976,217443,376541
20201,A,3110826,장승배기역 4번,4344,348,1029,897,543,584,943,967814,118208,169692,158769,130692,138374,252081,210465,192345,123005,128084,186789,127124,137264,136647,138086,136773,137140,141317,140587,1189492086,39922,787188390,402303696,152248252,143667664,154616903,158347098,178308473,216113256,186190440,59066359,2689569,208488085,123328884,568122330,227796859,664185414,481673081,4016236,221877725,242671104,269621077,223084729,184587624,LL,118556,170721,159666,131235,138958,253024
20201,A,3110827,NH농협은행 상도동지점,2400,225,491,428,327,368,561,616232,84600,103715,103014,83957,84374,156573,165540,123522,69264,70005,104396,83506,86233,85420,86425,85129,85895,91755,95378,1407517929,48374,932012977,475504952,160970736,172507207,200602071,179649654,218283309,233026616,242478336,46059582,19628561,318671278,209950217,629546218,183662073,757428620,536150828,8628393,178451643,218118589,307821585,311396354,269162878,HH,84825,104206,103442,84284,84742,157134
20201,A,3110828,노량진역 6번,7241,558,1327,1111,908,1298,2039,1746296,148541,434650,294239,217660,254211,396995,478722,377339,202926,196585,269029,221694,251227,252697,251743,251888,250741,245565,242433,968168012,64962,856035167,112132845,158256913,184646987,167380981,176135819,169614467,79327270,32805575,28090068,34255300,347353615,62772749,354335306,141360974,422797088,214054422,2800485,140073792,126864549,136609559,150389950,80113167,HH,149099,435977,295350,218568,255509,399034
20201,A,3110829,장승배기역 5번,3164,278,446,457,391,615,977,1669003,178051,293580,265336,222109,267951,441975,526739,359128,172734,163172,230536,216693,233981,233741,240216,235691,232232,238226,254916,22530274,1381,14636498,7893776,3083016,2769726,2856751,1849578,4077427,3580802,4312974,0,0,9006540,4381434,6871519,2270781,13594945,8935329,72534,2283545,4974754,4629362,7488762,3081317,HH,178329,294026,265793,222500,268566,442952
20201,A,3110830,상도초등학교,4865,587,653,792,746,750,1337,964488,166425,124321,152574,140747,129531,250891,301580,202595,97593,90529,138786,133404,136554,135439,135733,134475,135457,140884,145948,62868035,1568,43193983,19674052,6623025,8035001,10819949,10344089,7371919,12762391,6911661,4867806,0,1497787,288636,34995162,21218644,39061258,23806777,1843585,4068616,18152995,14666202,16562485,7574152,LH,167012,124974,153366,141493,130281,252228
20201,A,3110831,상도4동주민센터,2712,383,451,543,411,385,539,522823,84368,72628,89496,78526,67854,129950,154506,109021,55095,53681,80374,70144,73786,73012,72558,72451,71939,78044,81034,460322869,20521,328423981,131898888,59820773,61878707,59255008,78998942,68470551,84547153,47351735,4260261,2505436,79865734,44872784,238898395,89920259,310800383,147222165,1228947,38655925,83307932,108658300,131881966,94289478,HH,84751,73079,90039,78937,68239,130489
20201,A,3110832,노량진초등학교,3284,241,647,511,429,498,958,681769,53149,278246,127306,59527,63998,99545,153003,137892,87985,87826,127344,87719,97945,98041,97861,97312,97134,96660,96816,480036508,16622,377166283,102870225,80359775,45105124,65398993,79029631,107272760,85451363,17418862,7636269,8631734,31808378,17135882,252773164,162051081,324785891,109117741,1418239,111372294,178558295,57066543,45183319,40304941,HH,53390,278893,127817,59956,64496,100503
20201,A,3110833,상도역 2번,2374,383,424,469,382,282,434,539237,88426,100562,89457,83117,67114,110561,128709,108955,63140,66751,98636,73047,75029,75969,76379,76180,75990,79776,79915,270061199,13794,200019494,70041705,40905655,39958819,32361333,41737013,45056674,44666233,25375472,17117868,1992717,62191566,34476432,106529742,47752874,156076133,92318312,1827326,46497377,58999350,41670935,57790837,41608619,LL,88809,100986,89926,83499,67396,110995
20201,A,3110835,상도역 1번,1204,112,328,219,125,140,280,193978,23639,49025,32055,26035,23086,40137,36415,42257,26353,25954,37904,25091,27427,28040,28118,28138,28475,27408,26370,1127988136,41226,733413975,394574161,129823478,138790315,152040908,158780346,153978928,196333876,198240285,15802175,2971100,244077415,161675943,556596303,146865200,568713917,450994604,1982844,158518235,223789574,252266466,250436823,132714580,LH,23751,49353,32274,26160,23226,40417
20201,A,3110836,상도역 5번,9089,1136,2837,1278,1111,1029,1698,2433052,343440,657933,352381,299900,273005,506392,759099,516300,249509,241423,349056,317665,339355,339647,339864,339699,338961,361445,374085,2554538792,165981,1865192819,689345973,345534185,331490716,364457839,372250858,451459221,373622593,315723380,149748842,80865112,524832886,303019550,1035830974,460241428,1306862343,859129393,15226999,723698734,412937229,432299301,402876201,178953268,HH,344576,660770,353659,301011,274034,508090
20201,A,3110837,숭실대입구역 1번,4325,405,1346,715,496,518,845,2051690,345529,446844,283405,264546,252272,459096,479280,414075,250978,259924,382418,265015,286629,286286,290317,284543,285467,306042,312408,2026493800,135683,1465033364,561460436,292698121,282608110,265079152,309467304,315180677,335767538,225692898,45229788,81745425,481930042,287968320,861030996,268589229,940823724,792159507,14448586,304819167,320461930,497837606,381326926,214089012,LL,345934,448190,284120,265042,252790,459941
20201,A,3110838,상도1동주민센터앞,113,4,31,17,10,18,33,154811,25224,32505,18695,18793,21557,38037,63932,26290,13948,14686,19454,16501,22017,21637,22124,21430,21601,23336,22668,22853165,4278,15657147,7196018,2878032,2815361,3041019,3430173,3492562,2802372,4393646,0,3487003,9057520,7453903,2780995,73744,11494707,11138812,127674,3990384,5294567,6861850,4150841,2208203,LH,25228,32536,18712,18803,21575,38070
20201,A,3110839,숭실대입구역 4번,1940,161,705,277,186,232,379,747291,126957,163987,120220,96697,76633,162794,219673,154828,84633,82069,112191,93898,105549,105022,104198,104198,103401,110167,114756,2216289631,219790,1695598237,520691394,318075367,351779789,338780566,347571981,339390534,310144086,210547308,149761616,76718675,581352900,296775412,751974732,359706296,1260881061,783399489,41824504,1047439421,328870984,283112433,277883524,65149681,LL,127118,164692,120497,96883,76865,163173
20201,A,3110840,중앙대학교,2259,190,783,299,246,270,471,943518,115047,287679,121559,110801,113234,195198,288811,198000,102710,98536,133220,122242,134590,137041,135953,135986,134918,132763,132270,4205590572,325075,3171106278,1034484294,604175734,620557649,625037214,638563677,682772004,580686775,453797519,219673052,151655014,1048722531,548489256,1648892551,588158168,2052679277,1558101259,41218431,1565261356,653801912,576516021,578066504,195916308,LH,115237,288462,121858,111047,113504,195669
20201,A,3110842,흑리단길,503,59,80,51,60,92,161,271570,30480,33657,36030,46648,49068,75685,45788,48966,39330,44170,61669,31648,37227,37304,37918,38205,38966,43359,38591,1821773227,73334,1336672133,485101094,244015939,264907740,237738788,270918116,319091550,303717635,181383459,109699279,31802602,178576480,150017598,813773201,537904067,917067690,778226636,5757588,500140058,391796371,373341641,282589907,141668763,LH,30539,33737,36081,46708,49160,75846
20201,A,3110843,사당5동주민센터,1709,213,305,313,275,216,387,596755,98989,96169,104834,91598,71678,133486,162682,126382,66882,65815,96453,78541,84125,83737,82684,83099,83135,89139,90838,194812357,16428,145690361,49121996,27935954,28628999,28769300,29251531,31104577,27286844,21835152,0,18781518,49004155,48053923,59359801,19612960,81475532,85761617,661434,26589128,40909787,42030413,43765843,13280545,HL,99202,96474,105147,91873,71894,133873
20201,A,3110846,남성역 1번,9172,925,1759,1670,1327,1298,2193,3255584,448405,523587,569668,481669,432024,800232,869378,658995,362780,365358,555076,443998,459184,457250,456277,455134,455890,482694,489156,1400414199,80824,946238929,454175270,152261837,180043294,177686449,218393862,217853487,253775692,200399578,183034047,63254978,172835506,118500718,429611435,433177515,830980575,510093109,16907498,304699470,343372361,321064007,237493643,117536712,LL,449330,525346,571338,482996,433322,802425
20201,A,3110847,예술인마을,4616,450,819,918,611,744,1074,694419,95531,110143,124473,94969,94954,174348,200453,146951,72804,69381,108045,96784,98304,97656,96570,96000,97032,102674,106182,32007291,5731,24864160,7143131,4895328,5169948,4311002,4762596,5725286,3480026,3663105,0,5770548,10335826,6519646,7416223,1965048,12717162,17807697,347723,9799916,10307054,5141392,3483650,1445124,LL,95981,110962,125391,95580,95698,175422
20201,A,3110848,양지어린이공원,4966,470,931,1019,705,713,1128,1434700,157221,265079,299722,203155,184743,324782,457480,308190,146637,138626,197402,186365,202050,200542,202093,199054,197990,210682,222291,463026005,20846,346558577,116467428,51207565,73681156,67508282,75438605,78722969,64145203,52322225,99356149,6382870,114152746,31222767,134627487,77283986,275864330,102349518,2611163,107887168,78389597,67348428,85340231,36637263,LL,157691,266010,300741,203860,185456,325910
20201,A,3110849,이수역 10번,3593,314,669,603,504,605,898,1795550,274602,253554,299758,267335,243668,456632,478272,364600,202418,207179,303852,239230,251269,249577,251648,250679,250476,266663,275237,483004488,17332,337919332,145085156,66313392,65460177,62852040,72378669,70915054,80198105,64887051,4158642,1491074,107267294,64277064,215854732,89955682,268043818,191535858,8063715,65400993,80336509,118464011,107040185,80274260,HL,274916,254223,300361,267839,244273,457530
20201,A,3110850,사당역 10번,8323,584,2072,1811,993,1041,1822,3145901,300094,678899,634757,417781,415984,698387,981831,640344,316702,310269,472308,424448,442387,443212,443357,443320,443618,464147,465860,3734177060,149417,2661623611,1072553449,441567883,496923157,521689245,529106036,672337290,612273073,460280376,323853928,46731290,380823277,299019135,1533797723,1149951707,2328061167,1124794712,12980441,886383009,868395353,604537276,568968735,511591058,LL,300678,680971,636568,418774,417025,700209
20201,A,3110851,경문고등학교(동작동성당),3754,378,534,565,528,633,1116,1231606,249655,140382,174518,179625,172554,314872,414386,272280,119101,104619,155052,166168,176348,174336,173432,174058,173649,177239,182543,18443933,803,11919417,6524516,1996308,2415046,1059017,3225740,3223306,2811872,3712644,0,0,516119,1862409,11534761,4530644,9708871,7469111,189893,3086973,2492950,6670588,2887342,1850236,LL,250033,140916,175083,180153,173187,315988
20201,A,3110852,이수역 9번,1911,142,361,396,260,262,490,626369,54551,128475,126931,91448,92294,132669,163092,123055,76693,76429,107536,79564,90194,92091,92080,91989,91926,86446,81642,1135587647,28705,772625723,362961924,95279504,159051308,154499861,165408739,198386311,197974144,164987780,74280827,4872850,141725083,100908349,479251123,334549415,597899613,444318480,5545401,372790967,330605093,155668601,121470742,56137292,HL,54693,128836,127327,91708,92556,133159
20201,A,3110853,KT구로지사,2294,150,558,611,250,282,443,1101763,73701,226540,266082,185236,165252,184954,253226,223720,142649,144585,195079,142506,159052,162217,160453,161345,157490,149641,151566,68671780,3768,59063547,9608233,11270758,16716903,9222766,10616693,11236427,8493403,1114830,0,605287,22409911,5200571,28659915,11796096,43338050,15948971,39042,13171036,11282392,10529277,19379503,4885768,LL,73851,227098,266693,185486,165534,185397
20201,A,3110854,조원동주민센터,2213,227,422,376,324,361,503,336905,35738,58501,58541,48695,56337,79091,103306,71012,35443,34359,48463,44321,47695,47570,47782,47463,47134,49297,49964,187101690,3471,119661770,67439920,18820980,18066976,29358770,25982633,27432411,47501213,19938707,31797489,0,5684718,11529192,80134838,57955453,111312206,64259678,0,14230007,34953505,54944631,48717063,22726679,HL,35965,58923,58917,49019,56698,79594
20201,A,3110855,신대방역 2번,4586,347,1302,994,580,539,824,1787644,137021,423692,338024,255057,231762,402087,396440,377543,219422,220384,337320,236536,253801,251488,252742,252932,252557,262101,262024,2554463172,157386,1793018136,761445036,325839815,356977283,365905586,382745188,361550264,411059992,350385044,252948097,94297175,277431402,239251685,975207878,715326935,1558947914,928819068,17186220,692019243,680560436,501205470,425567464,171228152,LL,137368,424994,339018,255637,232301,402911
20201,A,3110856,미성초등학교,4343,511,787,837,582,661,965,1102586,125200,213845,204863,166127,152124,240426,300983,226322,125888,127337,178674,143382,152454,155903,155163,154182,153506,164371,167007,305404893,10438,224409945,80994948,36614739,45102231,43914824,53109222,45668929,56761019,24233929,32348783,9692321,36375502,24073859,111931560,90982868,188040353,97881121,2016571,59030221,50255209,56167519,87437786,31014173,HL,125711,214632,205700,166709,152785,241391
20201,A,3110857,미성동주민센터,5082,685,724,671,837,898,1267,1285283,225844,174840,181115,213601,197618,292266,392496,265609,131990,126006,192656,176526,184435,180798,181067,179230,178806,187566,193378,294594053,13175,189555719,105038334,30528471,42317261,35503088,34278114,46928785,52551234,52487100,20071784,1349502,62788451,34930049,107046876,68407391,172686039,119933633,1833475,54192799,50312934,53589923,79235289,53455251,HH,226529,175564,181786,214438,198516,293533
20201,A,3110858,신대방역 1번,816,53,239,171,101,90,162,501534,30897,137128,100180,69019,65265,99045,132169,107343,47180,52270,82655,79915,72184,72550,72775,72488,70783,71463,69291,487799214,24393,334725073,153074141,68719616,65662373,64419676,62310531,73612877,82357764,70716377,41491561,18093647,38115970,37450215,191737731,160910090,314686312,168900125,1327872,148433647,124256823,83725469,80706773,45135853,LL,30950,137367,100351,69120,65355,99207
20201,A,3110859,난향초등학교,3017,382,374,344,498,496,923,396912,61543,46022,51398,66885,64167,106895,109858,79994,45626,42669,64304,54459,56807,55058,55792,55639,56007,57957,59653,387010980,9481,273513428,113497552,51909535,62723904,43939529,65171629,49768831,71183952,42313600,12672414,5163893,39940670,44534651,176445384,108253968,237167254,110741472,7120690,64912549,42826788,97258624,92720357,43069716,LL,61925,46396,51742,67383,64663,107818
20201,A,3110860,호림박물관(성보고등학교),2369,213,673,443,308,338,394,466663,53214,101534,87098,66210,65716,92891,118046,101164,58111,56764,77083,55494,66745,64949,65450,64618,63662,69394,71845,294377949,5618,209197329,85180620,30109914,30931919,45992392,49695837,52467267,44019136,41161484,36598368,5632447,27777590,24646236,119071107,80652201,202754973,71171583,905566,22113840,33111923,79107984,92018199,46669045,HH,53427,102207,87541,66518,66054,93285
20201,A,3110861,관악구신사동주민센터,7208,717,1697,1225,1008,1141,1420,1956282,184859,436498,394076,258577,263126,419148,563298,398240,210042,208081,309199,267423,274432,273975,276349,273804,272916,288309,296498,1640620131,67894,1086985622,553634509,198641823,186315516,223717018,217755871,260555394,305082831,248551678,222894798,22133819,212159868,157755427,607655723,418020496,1003265878,556908252,8563752,292844718,296096577,340615134,377047093,245006851,LL,185576,438195,395301,259585,264267,420568
