기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표,연령대_10_총_인구_수,연령대_20_총_인구_수,연령대_30_총_인구_수,연령대_40_총_인구_수,연령대_50_총_인구_수,연령대_60_이상_총_인구_수
20232,A,3110644,신광명마을,813,104,85,102,136,133,253,77957,14724,11157,10312,12368,11487,17909,15311,18508,11875,11663,12639,7959,11288,11587,11605,11611,11536,10504,9827,270913926,2556,239753656,31160270,53534205,37585061,69571623,32733491,46329276,23364188,7796082,0,12774214,160037201,42386496,51517491,4198524,58127769,15760566,0,879331,12790653,11775125,18276438,30166787,HH,14828,11242,10414,12504,11620,18162
20232,A,3110645,우장산역 4번,7298,1035,1294,801,1135,1426,1607,1323193,452839,137595,143901,210426,172479,205953,346782,297931,164263,155098,199424,159694,194691,194567,195683,193680,192600,175290,176681,2901224763,209663,2018551465,882673298,405079867,388954768,393204386,400696140,430616304,474356060,408317238,60753902,299606631,847151808,505098733,929609434,259004255,1307055336,1474288535,58790497,351228689,517323708,774068848,664091412,415840711,LL,453874,138889,144702,211561,173905,207560
20232,A,3110646,푸른들청소년도서관,9126,947,1049,1502,1400,1419,2809,1634549,245235,218187,273318,254467,234570,408774,439513,325108,178254,183877,281202,226594,233223,229778,228933,227703,229130,240004,245778,3258427158,120932,2191704033,1066723125,379420323,391058646,457231545,449492519,514501000,571766783,494956342,102349083,90882426,712104689,440804423,1382146771,530139766,1783067786,1173604903,12650426,282128730,484879047,712098766,795636493,669279227,LL,246182,219236,274820,255867,235989,411583
20232,A,3110647,화곡역 5번,9384,1168,877,1617,1869,1341,2512,2446283,362622,358329,460089,382729,345521,536995,686962,489069,265155,261814,406153,337129,348269,347538,344673,344760,344868,353544,362631,821320160,18682,515029546,306290614,77413622,110383123,104797076,87594868,134840857,153030022,153260592,86611318,3508059,134092268,69677646,355662094,171768775,530654242,231459992,1840032,53130427,142042937,161752933,204167487,199180421,LL,363790,359206,461706,384598,346862,539507
20232,A,3110648,양천향교역 7번,1356,9,171,730,302,92,52,136489,8494,29318,39660,28863,17348,12808,25386,31713,21866,21758,21009,14756,20421,21476,21876,21738,20566,15678,14735,3847545897,283318,3026576217,820969680,548946575,607191716,631305272,631600534,607532120,450687365,370282315,61914058,225015818,1334455645,329228933,1375305319,521626124,1944278416,1268172440,13860324,565282432,1157008821,676867617,481147357,318284299,LL,8503,29489,40390,29165,17440,12860
20232,A,3110649,우장산역 1번,3107,521,491,372,535,574,614,1005328,350332,110036,106552,162396,120735,155278,281380,210411,114504,108631,157875,132526,146903,147871,148554,147814,144053,136645,133489,358951294,33212,249536246,109415048,44920597,53686853,43344766,49415309,58168721,61798044,47617004,2632486,18132519,81600825,80439320,120757275,55388869,157724007,175725641,6714502,49959089,89014474,87888264,61642737,38230588,LL,350853,110527,106924,162931,121309,155892
20232,A,3110650,우장산힐스테이트,884,148,118,94,151,154,219,73450,28462,8014,7756,11021,8094,10104,10720,14686,12506,13264,15395,6881,10662,10779,11015,10882,10420,10273,9420,1064346515,27910,746101100,318245415,129407203,142726263,150810966,153185364,169971304,171034698,147210717,0,12452056,340933716,148422615,473701094,88837034,506284806,401431167,5348470,46812630,172950273,248199734,218607544,215797325,LL,28610,8132,7850,11172,8248,10323
20232,A,3110651,화원중학교,6065,728,674,931,1072,915,1745,450974,75523,55864,79322,73341,64807,102116,114620,97279,53995,56144,74033,54904,64111,63499,63008,63220,63012,65359,68763,940247171,42695,637289346,302957825,128275643,136597863,118189978,126482763,127743099,185902844,117054981,39493987,25356471,158492544,98969325,412526819,205408025,543477950,374639234,3267981,99830225,247538253,223861144,209741260,133878319,HL,76251,56538,80253,74413,65722,103861
20232,A,3110652,양천향교역 2번,1472,150,173,294,234,217,404,338458,51907,51049,71471,50847,49302,63881,71932,72408,47563,48713,59030,38812,48971,49283,49644,50110,48993,46017,45441,801978993,39386,640078849,161900144,118133896,120107120,145135525,122180124,134522184,97797717,64102427,486009,63119364,406632375,86552912,230596168,14592165,400257522,263661458,7319451,44353993,120984210,134538623,146033749,210688952,LH,52057,51222,71765,51081,49519,64285
20232,A,3110653,화곡역 2번,4682,437,429,852,822,629,1513,981414,119662,151454,171547,162954,133587,242208,244856,197711,109056,111523,181035,137232,139079,136868,136179,136004,137646,146470,149166,189891318,5145,132112301,57779017,29406983,20221736,26279996,24283834,31919752,34722353,23056664,17229874,1458674,24318823,9988362,76147692,60747893,116778929,68969681,67390,31318263,50831781,35018233,36031799,32481144,LL,120099,151883,172399,163776,134216,243721
20232,A,3110654,까치산역 4번,12767,1306,1303,2319,2197,1944,3698,2655025,312149,400319,494793,401216,388922,657625,837562,536399,251121,247362,397043,385540,373958,372579,368641,368089,371016,391883,408859,2379703899,70660,1467299941,912403958,236574550,289528099,267560920,326396975,347239397,456290582,456113376,333761330,72335931,332309750,203757558,887037069,550502261,1495404596,836476194,10449735,239240521,482125117,516111941,529293170,554660311,LL,313455,401622,497112,403413,390866,661323
20232,A,3110655,발산역 5번,1111,158,139,152,216,178,268,324181,42732,59615,60066,56818,47372,57578,28917,67087,58810,59677,76125,33565,46157,47961,49101,48356,48159,44709,39738,2554235880,84058,1750136852,804099028,342521981,342506717,337788028,375186224,352133902,437075116,367023912,16751093,72878128,743104386,321486123,1091911988,308104162,1189838974,844858360,9465204,208339911,454722918,455392566,466633881,440142852,LH,42890,59754,60218,57034,47550,57846
20232,A,3110656,까치산역 3번,8787,684,617,2353,1770,1050,2313,5723610,442901,1090076,1296228,917274,728787,1248343,1657095,1179942,602001,599496,907474,777601,810965,799116,794701,795710,796403,851022,875693,8270886094,184643,5436575684,2834310410,1089588668,1157100925,1024109747,945228128,1220548216,1659926607,1174383803,2175313392,430024340,517127069,417703991,2234443139,2496274163,5913137334,2084313385,12276418,980229890,2335809377,1963789944,1583522117,1121822972,LL,443585,1090693,1298581,919044,729837,1250656
20232,A,3110657,양천향교역 5번,962,73,111,206,184,145,243,723859,93472,111934,148565,133738,107174,128977,153211,160574,105931,103634,120943,79566,104592,104757,106387,105752,105952,99017,97401,2780435922,150353,2243274048,537161874,403924348,452274238,451430668,465317764,470327030,289112691,248049183,120312948,158336114,773640657,246189762,928343662,553612779,1567050054,708954650,8046706,255642161,648840418,515590579,525945434,321939403,LH,93545,112045,148771,133922,107319,129220
20232,A,3110658,화곡초등학교,3509,285,326,876,715,476,831,779201,121044,118222,147174,129863,92444,170455,210634,155319,84337,89447,134766,104699,108535,107408,106804,105724,107504,117715,125507,1580550615,38475,996901561,583649054,219111920,181165968,179023372,176515480,241084821,304790723,278858331,62847874,18174195,215578960,146138776,742994934,394815876,937250177,583570027,2220909,178366284,342730597,374617183,332744020,290141219,HH,121329,118548,148050,130578,92920,171286
20232,A,3110659,화곡역 4번,21341,3078,2295,3346,4280,3161,5181,4878700,780063,705911,908558,791698,596771,1095699,1608137,1014122,448415,433383,684892,689750,695419,686586,682889,678700,681940,711150,742017,2151663796,133487,1494378686,657285110,249733502,300097286,289392429,278621525,376533944,383162898,274122212,102314812,68720111,276149990,245696066,837020454,621762363,1223272300,863993175,6700918,336338753,602415322,530590057,392856244,218364183,LL,783141,708206,911904,795978,599932,1100880
20232,A,3110660,등촌3동주민센터,1635,136,177,275,196,238,613,799897,120640,108972,131399,134812,114560,189512,128032,160892,132506,134418,162301,81749,114624,116557,116624,114961,117752,109643,109736,4889708441,254108,3256875206,1632833235,610752998,596765781,617939813,696448633,734967981,843177184,789656051,94397936,223883678,1391881552,730371221,1881765040,567409014,2425203606,1647730793,29198965,289510468,841511351,1078967734,931816392,901929478,LL,120776,109149,131674,135008,114798,190125
20232,A,3110661,강서새말어린이공원,1462,200,160,193,291,238,380,312487,41885,44853,55805,51972,46805,71167,82863,64988,35863,36535,51884,40353,43843,43342,43606,43037,43054,47169,48436,109709403,2946,74972890,34736513,19170427,13115653,10953049,14552204,17181557,17176371,17560142,0,466749,51993269,17492723,37936340,1820322,55006396,30043092,0,4776400,21226717,22896642,18164324,17985403,LL,42085,45013,55998,52263,47043,71547
20232,A,3110662,까치산역 1번,13489,1612,1334,2120,2590,1941,3892,1894911,290655,282495,305850,318673,260660,436579,610297,388113,178257,171605,279519,267121,272105,264409,258335,259565,261117,284100,295280,1007821718,57592,676370065,331451653,113992648,128073375,128120135,135455544,170728363,184837973,146613680,48835849,22692705,125349826,101190682,449885165,259867491,565227894,438036033,2820827,162160168,281889545,232918466,197886927,125587992,LL,292267,283829,307970,321263,262601,440471
20232,A,3110663,우장산롯데캐슬아파트앞,1571,182,188,252,276,259,414,271815,31796,43197,51495,49387,40550,55389,66458,56171,33765,34960,46770,33690,38496,37605,37748,38170,38154,41229,40413,705161801,40429,550497186,154664615,99588451,93709588,115841247,118505518,122852382,95837911,58826704,2106246,55018574,264664832,104729019,228038433,50604697,322895035,286817252,373623,47464475,112043557,141485211,168266864,140078556,LH,31978,43385,51747,49663,40809,55803
20232,A,3110664,강서구청옆,672,122,64,102,147,67,170,254594,23993,51079,54802,42892,34688,47139,62504,50776,31258,30762,44583,34712,36056,36176,36509,36078,36245,36636,36891,1159849669,16928,784365866,375483803,154375408,127950019,183369474,147660430,171010535,202327005,173156798,51745817,28543764,258310193,157322299,445658001,218269595,621065449,348590123,3049545,77052722,143543247,192733492,275723717,277552851,HL,24115,51143,54904,43039,34755,47309
20232,A,3110665,곰달래도서관,5926,674,500,941,1062,839,1910,2030960,390465,240360,341468,369956,292589,396122,556336,407593,233281,242988,334665,256097,288323,289818,288127,286737,290675,294546,292736,175060992,7399,149002358,26058634,27312683,39108171,25835507,23491061,33254936,17123658,8934976,413443,2376638,81507249,11863806,53618370,25281486,97729276,53863087,151138,4082315,25075323,28158163,32610292,61515133,HL,391139,240860,342409,371018,293428,398032
20232,A,3110666,KC대학교,2040,209,220,311,308,326,666,233943,29966,43725,44653,37032,31703,46862,76160,50539,23812,21188,30027,32215,33605,33640,33755,33241,32793,32490,34417,176009539,2479,93582035,82427504,20028347,28133831,11637395,13562790,20219672,40166023,42261481,0,473756,53528376,22873921,84331642,14801844,100557790,48116623,100217,8299844,26424055,28565069,43898370,41386856,LL,30175,43945,44964,37340,32029,47528
20232,A,3110667,가양역 10번,593,41,56,103,91,83,219,47508,5281,7215,9739,7328,5875,12070,7824,10231,7655,7623,8969,5204,6877,6887,6887,6884,6948,6577,6446,1227126549,71210,743304772,483821777,137719978,143584238,135583737,148678765,177738054,300013192,183808585,52033375,34816750,252246810,238919106,395427917,253682591,624518441,538631222,8141923,193585444,328514164,199084998,243878268,189944865,LL,5322,7271,9842,7419,5958,12289
20232,A,3110668,화곡2동주민센터,9692,1393,1007,1410,1926,1484,2472,1550071,276711,202025,263396,264642,206420,336877,480291,313440,153140,152673,238361,212166,221575,218104,215981,215512,216080,226055,236764,1515281687,68561,1037066268,478215419,221675055,176794413,204038479,202409494,232148827,247368095,230847324,44091855,19280268,364576627,210456845,600760566,276115526,811745689,651630957,2496073,113566078,310135820,357100267,344082167,335996239,LL,278104,203032,264806,266568,207904,339349
20232,A,3110669,화곡보람2차아파트,775,104,83,139,174,112,163,67193,6482,11140,14838,10367,9377,14990,22585,13822,6307,6094,9109,9276,9464,9435,9370,9484,9453,9956,10031,85579393,1467,56775527,28803866,11160344,12414038,10420252,10396073,12384820,12171545,16632321,1642511,46780,11289663,5069206,44075792,23455441,51661981,24294325,0,6574612,21950817,25997069,10936219,10497591,LL,6586,11223,14977,10541,9489,15153
20232,A,3110670,신곡초등학교,8201,1204,981,1113,1506,1352,2045,1484177,309718,169844,214510,235081,205010,350012,463209,306367,143046,139491,221452,210612,213143,209121,205584,206587,204484,217766,227492,158253679,3656,117968125,40285554,30393887,21146620,19253751,16091459,31082408,18626814,21658740,12550624,5653687,30779793,8784534,63841289,36643752,90921095,59127346,987015,14742425,44476159,30777886,45363241,13701716,LL,310922,170825,215623,236587,206362,352057
20232,A,3110671,등촌1동주민센터,5933,735,571,1340,1102,795,1390,1935949,243221,305637,482735,297020,235165,372172,537960,410564,225396,216885,300529,244616,276407,277345,276848,276639,273958,271843,282908,3114120652,142334,2505962163,608158489,469851618,476410239,514389436,563537362,481773508,359100911,249057578,20079755,69700477,1309158240,376327857,998928597,339925726,1339584204,916476054,3688579,250505232,627849774,506718451,485782125,381516097,LL,243956,306208,484075,298122,235960,373562
20232,A,3110672,백석중학교,3285,394,467,497,497,592,838,739276,151770,89348,127526,111566,97040,162025,228395,158899,77661,71225,102237,100859,106690,106578,106286,104435,103792,103837,107658,17978993,3184,14824868,3154125,2462520,2776688,3407729,3168725,3009206,0,3154125,0,4057156,6906845,5457126,1557866,0,4725234,13253759,20333,616940,2891380,8895471,4561448,993421,LL,152164,89815,128023,112063,97632,162863
20232,A,3110673,뜸부기어린이공원,4489,435,396,765,779,623,1491,783675,91855,102805,130494,131818,122344,204358,211306,155845,81179,85416,138830,111100,108636,107307,106745,106641,108059,121151,125137,575449108,16394,368952070,206497038,59424945,79299148,65410595,72634524,92182858,127318297,79178741,71159580,14072031,71646657,23476311,174499671,220594858,343150052,193656609,882993,66370431,137277354,131223934,142200807,58851142,LL,92290,103201,131259,132597,122967,205849
20232,A,3110674,강서구청가양동별관,161,9,13,15,33,42,49,55358,5073,7278,12559,10056,7318,13075,10700,11996,8081,8494,9737,6352,8069,8208,8306,8337,8090,7113,7235,144510961,6729,128579161,15931800,34093259,25763469,22997899,25571599,20152935,15931800,0,0,919652,92884780,18743684,31678348,284497,72420885,31797440,482983,5312806,8845854,16930846,36011957,36633880,HL,5082,7291,12574,10089,7360,13124
20232,A,3110675,화곡4동주민센터,7877,861,882,1258,1385,1221,2270,1542131,324599,172961,254413,246026,198069,346062,506111,338170,159015,138826,194941,205067,221669,221504,220322,219176,219474,216383,223601,310975255,8448,204133148,106842107,39088480,29977881,43205759,38286163,53574865,73625072,33217035,16123757,11224335,55015013,22125795,130512475,75973880,165639570,114552628,1209218,28108526,72028945,70207338,58621274,50016894,LL,325460,173843,255671,247411,199290,348332
20232,A,3110676,등촌역 7번,3643,460,404,731,699,532,817,451476,65636,64506,100264,72413,53883,94773,138093,101112,48165,43535,59549,61020,66997,66015,66231,65320,64256,60563,62094,3939187,262,1961869,1977318,0,880524,139030,139030,803285,741495,1235823,0,0,355299,1405749,1930974,247165,2255378,1683809,0,0,1900079,926867,973211,139030,LL,66096,64910,100995,73112,54415,95590
20232,A,3110677,등촌역 1번,933,151,110,129,177,143,223,198503,28458,29209,47800,33743,24255,35037,51200,41100,23906,24842,33093,24363,28658,28379,28536,28253,28385,28237,28056,540851152,13159,397809865,143041287,78164723,80827630,78642680,81041780,79133052,96898186,46143101,91286837,0,56951465,8069418,133981813,250561619,275873208,212716052,0,64310154,164482661,125792907,106415442,27588097,LL,28609,29319,47929,33920,24398,35260
20232,A,3110678,염창무학아파트,965,138,101,200,146,120,260,148446,22668,16663,33065,27318,19364,29368,36897,29327,17140,17972,26655,20455,21189,20761,20738,20698,20997,22155,21909,568826597,5610,459259345,109567252,87929206,95537982,90438534,82594622,102759001,107874148,1693104,21456861,0,97905221,36589593,307965667,104909255,281785950,114970083,0,21800480,61024761,96620724,88589802,128720266,HH,22806,16764,33265,27464,19484,29628
20232,A,3110679,염창역 2번,774,61,60,241,160,102,150,217471,24323,35261,51027,39824,27032,40004,53711,45271,26604,26750,38010,27126,30527,29984,30419,30641,30746,32293,32864,907730539,38242,649942548,257787991,81143900,117006782,145499775,146784171,159507920,147191491,110596500,46452739,39042153,297546991,92657351,327213037,104818268,470277689,243112635,1367703,87806880,198972319,171017611,159214969,95010838,HH,24384,35321,51268,39984,27134,40154
20232,A,3110680,온수역 5번(온수산업단지),1694,197,117,248,330,239,563,218629,25714,25677,37570,39286,33025,57357,47761,46046,26533,27752,41133,29404,31863,32334,31879,31856,31339,29858,29501,1052884696,27839,815128454,237756242,161294754,127696713,178539207,159597265,188000515,162499380,75256862,1658278,64520028,220383529,74912545,486984245,204426071,624586927,269931332,1927545,80282326,203425046,156440400,206053393,246389549,HH,25911,25794,37818,39616,33264,57920
20232,A,3110681,온수역 1번,182,15,12,36,40,13,66,27672,5419,4182,4120,4150,3784,6016,6197,6181,3472,3569,4780,3472,4012,4152,4159,4168,3921,3616,3647,245114263,15928,179031928,66082335,24208768,33952750,42226982,30985242,47658186,35275574,30806761,2808180,6606941,45169487,23093352,117565015,49871288,142797915,84753736,3335723,28119142,46771779,38554240,53382039,57388724,HH,5434,4194,4156,4190,3797,6082
20232,A,3110684,서울공연예술고등학교,1392,158,193,187,213,232,409,75950,12448,7819,8811,13984,14594,18297,20868,16076,8004,7683,12302,11016,11022,10824,10844,10959,10575,10688,11041,448155525,33356,311960008,136195517,45307975,60766606,62969926,69392634,73522867,82000805,54194712,168944,30926592,153747996,88661729,160575908,14074356,206812914,209440805,12769492,40814179,82924102,114269770,108672906,56803269,LL,12606,8012,8998,14197,14826,18706
20232,A,3110685,금강수목원아파트,214,31,23,23,41,36,60,83217,16489,8194,12469,13358,13340,19365,26172,18949,7706,7611,11385,11392,11534,11594,11451,11553,11418,12588,13078,128089785,4321,101822850,26266935,20066915,19953321,19903932,19418269,22480413,17343914,8923021,592673,9869650,38293255,11565353,45644045,22124809,80092334,28085287,0,2790501,17985153,14017537,44269374,29115057,HH,16520,8217,12492,13399,13376,19425
20232,A,3110686,수궁동주민센터,4719,584,541,631,789,766,1408,906456,161957,110864,135396,145403,140949,211887,236644,178953,101510,100057,164443,124848,129488,122029,122512,122547,125801,131304,152775,1727701668,105639,1327640775,400060893,278688736,255762917,252822274,225746539,314620309,370551632,29509261,21294464,92512054,456561850,236579884,821487651,99265765,853748180,710553940,15573510,118028992,293231495,405083745,438771262,293613107,HH,162541,111405,136027,146192,141715,213295
20232,A,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",631,77,81,72,122,94,185,61320,12633,5083,8933,10416,9083,15172,8473,13228,9280,10058,13402,6880,8419,8424,8186,8522,8666,9466,9637,261705168,6453,192455733,69249435,32262300,34716866,37958654,36180711,51337202,41846172,27403263,2670390,5065834,19716339,18996578,146302902,68953125,140107261,97434992,576419,15616212,44032477,83446419,57520578,36350149,LL,12710,5164,9005,10538,9177,15357
20232,A,3110688,오류지구대,2559,285,297,366,404,384,823,804910,116186,106234,136307,120582,124573,201026,225263,159413,78977,80486,139715,121056,113786,111826,111257,110232,111074,119550,127184,467490062,15290,304466795,163023267,44737468,58783327,63429811,60039167,77477022,86799504,76223763,66644316,20193333,69882097,36660837,182228903,91880576,290802570,141813802,569388,46110291,98951927,68428567,106935495,111620701,LL,116471,106531,136673,120986,124957,201849
20232,A,3110689,오류동역 3번,3159,335,340,450,490,501,1043,1097176,177707,190119,188144,149540,150468,241197,322244,219118,110835,112438,178704,153839,151473,152343,152604,152842,152053,163310,172549,507895933,14919,321655777,186240156,56635950,60794247,61760052,57519771,84945757,95643018,90597138,35405928,1456911,120323009,37612362,193178377,119919346,322258394,148108409,1386424,61992186,123138733,72728048,102483378,108638037,LL,178042,190459,188594,150030,150969,242240
20232,A,3110690,오류2동버들시장,5289,599,481,741,860,824,1784,1777186,194467,271511,333052,259785,252018,466350,522287,365324,179392,173416,284560,252205,250517,247788,248593,249043,248817,260160,272268,2366413594,129343,1522238607,844174987,315679250,271202650,269895673,307280696,358180338,463170795,381004192,28136042,106298075,449204175,320941286,1029192938,432641078,1258284892,972630973,11635964,229389928,472619932,555016534,567135586,395117930,LL,195066,271992,333793,260645,252842,468134
20232,A,3110691,개봉중학교,3182,312,393,423,485,534,1035,683280,130750,65366,76565,99417,117849,193333,194501,144791,81341,72266,98634,91747,98351,99365,98950,98710,96623,94121,97161,1382388098,27986,858979815,523408283,187415137,158245354,160765070,157251101,195303153,269069135,254339148,8369581,3470261,280269171,132921752,713298319,244059014,828502602,504935344,7645335,85711831,212441480,287100976,402989379,337548945,HL,131062,65759,76988,99902,118383,194368
20232,A,3110692,큰굴다리,1611,137,185,206,223,257,603,794756,109188,98507,126138,123240,125451,212235,222064,156768,80217,85320,136710,113678,110895,109712,109944,109354,109986,120573,124294,164610146,2766,91583864,73026282,8929712,17769581,20352685,17232490,27299396,40576535,32449747,3541348,285476,17944052,13200045,90338583,39300642,100469025,58326432,237902,21634801,36128819,32792456,37262358,30739119,HH,109325,98692,126344,123463,125708,212838
20232,A,3110693,오류동역 4번,689,23,57,283,162,58,106,157573,12297,32238,44520,21853,17519,29148,62439,29926,10502,10517,19110,25078,22285,22229,22225,22035,21875,23164,23761,330958138,6311,226014287,104943851,27157396,52877966,43460810,42641244,59876871,62115203,42828648,56710995,668357,34983003,14515537,91264481,132815765,185444576,127552263,0,74592392,93298703,51634580,39345051,54126116,LL,12320,32295,44803,22015,17577,29254
20232,A,3110694,세곡초등학교,7183,671,906,961,988,1334,2323,1876836,339231,210307,250421,271085,319656,486136,544018,383355,199094,197521,296228,256619,268244,265483,261117,261641,263534,274428,282391,972934840,43871,683259666,289675174,134441567,134399341,128768871,130058035,155591852,168704002,120971172,16597936,26655006,203496504,106509876,467551341,152124177,570446848,344796332,4437097,53304772,151698505,221192010,275430363,209180433,LL,339902,211213,251382,272073,320990,488459
20232,A,3110695,개봉1동주민센터,5758,437,610,675,771,1004,2261,1535181,208945,171487,221990,223486,255793,453482,470315,302803,157260,159924,237957,206921,217970,215074,212273,211522,212521,229318,236502,2207845578,83804,1439717330,768128248,286849929,272239367,273494111,277857365,329276558,399721987,368406261,118123587,58563515,451224139,279891943,947019967,353022427,1310340933,810661628,6331098,151662769,303115791,393054287,628456071,638242031,HL,209382,172097,222665,224257,256797,455743
20232,A,3110696,오류동역 1번,3472,367,352,501,607,554,1091,804714,89055,118861,145047,129615,120276,201860,236811,162940,76991,79704,132184,116084,114077,110815,109863,109786,109767,122228,128176,269104076,9527,170943986,98160090,39191823,30636756,30929534,36622472,33563401,50876893,47283197,0,850791,100855078,51670712,108426921,7300574,146165062,122939014,170692,8631915,29659386,39680685,61627360,129334038,HH,89422,119213,145548,130222,120830,202951
20232,A,3110697,개봉3동주민센터,2743,333,329,374,486,452,769,480494,64249,48749,66719,78150,76685,145943,122798,92116,52809,59105,90958,62707,66185,64578,63953,63542,63848,76828,81558,14768928,2216,8787157,5981771,2276834,1595817,1341706,1900750,1672050,2968016,3013755,0,6169813,4020035,2246341,2332739,0,8959952,4228406,0,116891,3999707,1575487,6164732,1331541,LL,64582,49078,67093,78636,77137,146712
20232,A,3110698,개웅초등학교(개웅중학교),6663,725,843,893,1051,1127,2024,704730,137502,75194,92984,102327,101162,195560,218739,146956,71245,67662,102281,97847,100057,99701,98970,99150,98266,101268,107319,406829731,9486,264215806,142613925,46426673,55220016,47487434,43919539,71162144,89183214,53430711,20663699,1366286,53236940,21048259,192644158,117870389,245699630,135560995,336969,30021550,75114014,99544558,101887895,74355636,LL,138227,76037,93877,103378,102289,197584
20232,A,3110699,덕의초등학교,1776,218,205,210,283,318,542,457408,92341,44441,55879,76455,72290,116001,111016,90056,51861,55539,85933,63001,64228,63460,62554,62842,62697,68008,73617,895289556,50933,609987479,285302077,122975628,122349128,112361676,105680314,146620733,165786264,119515813,8887931,52382400,184958652,147698246,353106729,148255598,443497871,379923806,6047664,61562376,123408024,205145874,237884594,189373140,LL,92559,44646,56089,76738,72608,116543
20232,A,3110700,고척초등학교,3390,364,414,412,529,557,1114,1039178,188687,113777,163782,168543,156217,248173,266839,207459,123696,127550,180014,133620,144608,144301,142549,141569,143584,158394,164174,225495550,6339,173792431,51703119,21725234,27219164,23709556,73262252,27876225,33393916,18309203,17245821,8530283,86458212,18244928,60782974,34233332,119155066,54830240,1358692,10854927,18995326,32158320,52418246,58199797,HL,189051,114191,164194,169072,156774,249287
20232,A,3110701,고척동성당,1041,109,107,209,188,125,303,656400,146080,63612,87521,115871,101775,141540,220263,141995,65726,60489,83472,84456,93898,92652,91712,91310,92113,95757,98961,804097556,37699,572224404,231873152,104966538,118069119,119911840,107237017,122039890,105148085,126725067,3747814,50562881,306229759,101364030,286837303,55355769,374322267,298271083,2963052,30787108,63385973,151012030,213913718,210531468,HH,146189,63719,87730,116059,101900,141843
20232,A,3110702,개봉초등학교,2019,302,185,283,378,284,587,806888,144279,71905,118241,146496,130169,195796,206441,157353,89853,95291,144402,113549,113830,115391,115234,113957,115260,117294,115924,356108043,10360,248332293,107775750,52548189,52186734,40703311,44804889,58089170,70123355,37652395,39013881,2160166,53968683,27118700,169583780,64262833,202692146,108731302,319425,22405509,62709206,59065792,75847003,91076516,HL,144581,72090,118524,146874,130453,196383
20232,A,3110703,개봉역,2024,225,184,291,384,283,657,637002,98218,71708,108984,105112,93855,159127,130952,126444,81456,87218,131154,79779,89583,87970,87670,87889,89011,98193,96686,4171645109,320120,2905250275,1266394834,574010333,536005428,567507568,569738518,657988428,736875519,529519315,178623219,362747678,660399641,527524626,1676962526,765387419,2096513595,1972598575,36323791,567084959,971559340,869162295,848660377,776321408,HH,98443,71892,109275,105496,94138,159784
20232,A,3110704,고척중학교,109,0,26,43,13,18,9,57819,10417,8656,9689,8981,8329,11746,19002,11917,5446,5263,7843,8346,8299,8318,8083,8219,8343,8377,8179,494091004,13229,309727920,184363084,69418657,63681492,54405123,50738586,71484062,82952516,101410568,0,9559765,206118734,92241944,167752340,18418221,242020096,207164171,633400,21072624,67740473,90322808,132419080,136995883,HH,10417,8682,9732,8994,8347,11755
20232,A,3110706,그라운드 고척,530,28,49,95,84,81,193,245815,48282,44890,31371,35614,35885,49772,45657,44471,36400,38660,52699,27928,33298,35108,34181,34828,35031,37246,36125,4625260211,280579,3171587449,1453672762,493881777,633474788,621937924,658270615,764022345,838642934,615029828,383181324,152752802,897820619,464657199,1643781562,1083066705,2419625940,1868857996,245965080,1343112504,888016341,801766015,731593100,278030898,LH,48310,44939,31466,35698,35966,49965
20232,A,3110707,구로창업지원센터,2357,196,261,334,320,359,887,1039872,236940,96940,144920,185680,157361,218029,172589,208777,168752,174642,208291,106822,147227,147414,148587,149166,149004,148032,150442,1031870735,24969,830204132,201666603,151639504,139698414,161210275,155017037,222638902,106303968,95362635,10896640,50269354,377014556,123298308,360865854,109526023,692250059,197419148,867391,22056674,125883950,144046083,264109540,332705571,HH,237136,97201,145254,186000,157720,218916
